# per-point sample; dqdx in e/cm, rr/x/y/z/dx in cm
# drift_cm = 202.05 - |x| (anode at |x|=202.05); drift_us = drift_cm / 0.1563
particle	event	block	rr	dqdx	dx	x	y	z	drift_cm	drift_us
proton	59377	70	13.367	139917.1	0.5920	-143.34	-97.02	14.49	58.71	375.6
proton	59377	70	12.800	132839.3	0.6614	-143.50	-96.82	14.99	58.55	374.6
proton	59377	70	12.045	127828.5	0.7098	-143.55	-96.43	15.64	58.50	374.3
proton	59377	70	11.381	138840.7	0.7323	-143.58	-96.06	16.19	58.47	374.1
proton	59377	70	10.580	145704.5	0.7822	-143.71	-95.78	16.93	58.34	373.2
proton	59377	70	9.816	143704.9	0.7735	-143.85	-95.41	17.59	58.20	372.4
proton	59377	70	9.033	146215.1	0.7552	-143.91	-95.02	18.26	58.14	372.0
proton	59377	70	8.306	151390.0	0.6585	-143.95	-94.71	18.92	58.10	371.7
proton	59377	70	7.716	156402.1	0.5552	-144.13	-94.45	19.42	57.92	370.5
proton	59377	70	7.196	156256.0	0.5205	-144.16	-94.18	19.86	57.89	370.4
proton	59377	70	6.675	150339.5	0.6199	-144.19	-93.91	20.30	57.86	370.2
proton	59377	70	5.956	147797.1	0.7980	-144.20	-93.61	20.96	57.85	370.1
proton	59377	70	5.079	173538.4	0.7200	-144.45	-93.39	21.77	57.60	368.5
proton	59377	70	4.516	187870.5	0.5887	-144.53	-93.17	22.28	57.52	368.0
proton	59377	70	3.902	176600.1	0.5509	-144.53	-92.86	22.81	57.52	368.0
proton	59377	70	3.414	184032.2	0.4878	-144.66	-92.65	23.23	57.39	367.2
proton	59377	70	2.926	195378.0	0.4996	-144.79	-92.44	23.65	57.26	366.3
proton	59377	70	2.415	207423.2	0.5115	-144.86	-92.20	24.10	57.19	365.9
proton	59377	70	1.903	212685.2	0.5165	-144.93	-91.96	24.54	57.12	365.4
proton	59377	70	1.382	220734.9	0.5692	-144.95	-91.73	25.01	57.10	365.3
proton	59377	70	0.765	245020.6	0.6909	-145.04	-91.42	25.54	57.01	364.7
proton	59377	70	0.000	310837.6	0.6824	-145.05	-91.08	26.22	57.00	364.7
proton	61313	180	39.804	50456.4	0.6721	-201.43	77.88	126.36	0.62	4.0
proton	61313	180	39.060	48566.3	0.6489	-201.40	77.44	126.96	0.65	4.2
proton	61313	180	38.506	121435.3	0.6774	-201.31	77.07	127.37	0.74	4.7
proton	61313	180	37.705	116239.3	0.6875	-201.03	76.62	127.97	1.02	6.5
proton	61313	180	37.131	118557.1	0.5425	-200.79	76.27	128.35	1.26	8.1
proton	61313	180	36.620	101407.4	0.5133	-200.61	75.92	128.67	1.44	9.2
proton	61313	180	36.105	132006.0	0.5082	-200.35	75.68	129.06	1.70	10.8
proton	61313	180	35.604	114419.0	0.5019	-200.16	75.39	129.41	1.89	12.1
proton	61313	180	35.101	119649.3	0.6015	-199.99	75.05	129.74	2.06	13.2
proton	61313	180	34.401	92007.1	0.5972	-199.65	74.67	130.22	2.40	15.4
proton	61313	180	33.907	67479.9	0.4942	-199.44	74.26	130.39	2.61	16.7
proton	61313	180	33.412	74526.6	0.5685	-199.23	73.85	130.57	2.82	18.1
proton	61313	180	32.770	116442.7	0.6840	-199.14	73.65	131.17	2.91	18.6
proton	61313	180	32.044	89402.6	0.6222	-198.90	73.05	131.51	3.15	20.2
proton	61313	180	31.525	134420.8	0.5380	-198.65	72.82	131.91	3.40	21.8
proton	61313	180	30.968	111202.0	0.6442	-198.41	72.54	132.32	3.64	23.3
proton	61313	180	30.237	123241.1	0.7073	-198.09	72.10	132.81	3.96	25.3
proton	61313	180	29.554	39724.4	0.6901	-198.13	71.60	133.27	3.92	25.1
proton	61313	180	28.857	10975.2	0.6416	-198.06	71.25	133.87	3.99	25.6
proton	61313	180	28.271	38048.1	0.7576	-197.58	70.98	134.09	4.47	28.6
proton	61313	180	27.341	123707.8	0.8889	-196.97	70.50	134.59	5.08	32.5
proton	61313	180	26.493	145734.5	0.7368	-196.64	70.06	135.24	5.41	34.6
proton	61313	180	25.868	100504.0	0.6504	-196.40	69.66	135.65	5.65	36.2
proton	61313	180	25.192	98873.4	0.6065	-196.19	69.12	136.00	5.86	37.5
proton	61313	180	24.655	122406.3	0.5273	-195.98	68.80	136.38	6.07	38.8
proton	61313	180	24.138	79958.8	0.6229	-195.72	68.51	136.72	6.33	40.5
proton	61313	180	23.409	115102.5	0.8419	-195.61	67.84	136.97	6.44	41.2
proton	61313	180	22.454	136157.9	0.7814	-195.14	67.76	137.80	6.91	44.2
proton	61313	180	21.846	106334.5	0.6388	-194.98	67.29	138.15	7.07	45.2
proton	61313	180	21.176	107653.6	0.6993	-194.72	66.78	138.49	7.33	46.9
proton	61313	180	20.448	97155.9	0.6697	-194.45	66.32	138.99	7.60	48.6
proton	61313	180	19.837	116822.4	0.5555	-194.22	65.94	139.41	7.83	50.1
proton	61313	180	19.337	146222.2	0.5313	-194.05	65.59	139.73	8.00	51.2
proton	61313	180	18.774	130544.4	0.6003	-193.78	65.19	140.01	8.27	52.9
proton	61313	180	18.136	133257.0	0.5598	-193.60	64.76	140.45	8.45	54.1
proton	61313	180	17.655	130181.1	0.5176	-193.38	64.47	140.76	8.67	55.5
proton	61313	180	17.101	131944.6	0.5327	-193.11	64.14	141.12	8.94	57.2
proton	61313	180	16.589	138453.7	0.7274	-192.95	63.81	141.48	9.10	58.2
proton	61313	180	15.646	141122.3	0.7377	-192.54	63.28	142.14	9.51	60.8
proton	61313	180	15.114	126802.3	0.6028	-192.34	62.94	142.50	9.71	62.2
proton	61313	180	14.440	129575.4	0.5797	-192.10	62.44	142.88	9.95	63.6
proton	61313	180	13.955	143076.7	0.4858	-191.89	62.21	143.25	10.16	65.0
proton	61313	180	13.469	155487.1	0.6012	-191.68	61.98	143.62	10.37	66.3
proton	61313	180	12.752	139351.8	0.8091	-191.48	61.51	144.12	10.57	67.6
proton	61313	180	11.851	128801.8	0.7756	-191.05	61.00	144.73	11.00	70.4
proton	61313	180	11.201	149145.0	0.5837	-190.87	60.52	145.13	11.18	71.6
proton	61313	180	10.683	151497.4	0.6408	-190.70	60.21	145.50	11.35	72.6
proton	61313	180	9.919	81208.1	0.7198	-190.41	59.69	145.99	11.64	74.5
proton	61313	180	9.244	165761.7	0.6680	-190.15	59.34	146.50	11.90	76.1
proton	61313	180	8.583	151204.9	0.6383	-189.92	58.92	146.95	12.13	77.6
proton	61313	180	7.967	152800.7	0.5622	-189.69	58.50	147.35	12.36	79.1
proton	61313	180	7.459	160052.4	0.5283	-189.44	58.28	147.73	12.61	80.7
proton	61313	180	6.911	162635.9	0.5485	-189.24	57.89	148.07	12.81	81.9
proton	61313	180	6.362	163830.1	0.7498	-189.05	57.51	148.41	13.00	83.2
proton	61313	180	5.411	170237.8	0.7628	-188.63	56.98	149.08	13.42	85.9
proton	61313	180	4.836	182206.8	0.5578	-188.44	56.58	149.45	13.61	87.1
proton	61313	180	4.295	165738.4	0.5685	-188.17	56.30	149.82	13.88	88.8
proton	61313	180	3.699	179134.8	0.6189	-187.93	55.88	150.17	14.12	90.3
proton	61313	180	3.057	201959.2	0.6669	-187.67	55.49	150.61	14.38	92.0
proton	61313	180	2.366	212284.8	0.6349	-187.39	55.11	151.12	14.66	93.8
proton	61313	180	1.788	235826.6	0.5779	-187.16	54.75	151.49	14.89	95.3
proton	61313	180	1.210	228306.2	0.6095	-186.92	54.38	151.87	15.13	96.8
proton	61313	180	0.569	250143.7	0.6049	-186.65	54.00	152.32	15.40	98.5
proton	61313	180	0.000	282993.7	0.5844	-186.41	53.76	152.77	15.64	100.1
proton	72828	70	9.745	52197.1	0.7491	-201.09	-186.26	32.32	0.96	6.1
proton	72828	70	8.847	98403.4	0.7238	-201.08	-185.84	33.12	0.97	6.2
proton	72828	70	8.298	160268.6	0.5495	-200.78	-185.65	33.54	1.27	8.1
proton	72828	70	7.748	165634.3	0.5695	-200.48	-185.46	33.96	1.57	10.0
proton	72828	70	7.159	163972.2	0.7184	-200.15	-185.21	34.38	1.90	12.1
proton	72828	70	6.311	167383.9	0.6676	-199.70	-184.88	35.01	2.35	15.0
proton	72828	70	5.823	196437.7	0.4879	-199.42	-184.72	35.38	2.63	16.8
proton	72828	70	5.336	177124.2	0.5586	-199.14	-184.57	35.75	2.91	18.6
proton	72828	70	4.706	190931.4	0.6432	-198.77	-184.32	36.19	3.28	21.0
proton	72828	70	4.049	192687.1	0.6069	-198.41	-184.09	36.69	3.64	23.3
proton	72828	70	3.493	204952.0	0.6185	-198.07	-183.93	37.11	3.98	25.5
proton	72828	70	2.812	190382.2	0.5947	-197.75	-183.66	37.64	4.30	27.5
proton	72828	70	2.303	223915.1	0.5090	-197.47	-183.50	38.03	4.58	29.3
proton	72828	70	1.794	216176.9	0.6108	-197.18	-183.33	38.42	4.87	31.1
proton	72828	70	1.082	255465.5	0.6467	-196.91	-182.95	38.95	5.14	32.9
proton	72828	70	0.501	256264.5	0.5408	-196.59	-182.81	39.42	5.46	34.9
proton	72828	70	0.000	226962.2	0.5504	-196.32	-182.67	39.82	5.73	36.7
proton	168388	60	12.262	139114.2	0.7183	-183.35	28.10	1.02	18.70	119.6
proton	168388	60	11.426	132574.3	0.6778	-182.95	28.43	1.67	19.10	122.2
proton	168388	60	10.907	142976.8	0.5597	-182.68	28.59	2.09	19.37	123.9
proton	168388	60	10.306	145265.1	0.5570	-182.41	28.77	2.59	19.64	125.7
proton	168388	60	9.793	166199.0	0.4977	-182.13	28.93	3.00	19.92	127.5
proton	168388	60	9.311	150425.5	0.5124	-181.95	29.09	3.41	20.10	128.6
proton	168388	60	8.768	154197.9	0.6084	-181.62	29.21	3.83	20.43	130.7
proton	168388	60	8.094	160100.4	0.5906	-181.33	29.49	4.37	20.72	132.6
proton	168388	60	7.587	166708.3	0.5568	-181.09	29.61	4.80	20.96	134.1
proton	168388	60	6.981	165330.7	0.6159	-180.80	29.77	5.31	21.25	135.9
proton	168388	60	6.355	176871.5	0.5676	-180.48	29.94	5.82	21.57	138.0
proton	168388	60	5.845	172858.0	0.5682	-180.20	30.07	6.23	21.85	139.8
proton	168388	60	5.219	170210.7	0.5966	-179.90	30.18	6.76	22.15	141.7
proton	168388	60	4.652	193439.3	0.5445	-179.59	30.33	7.22	22.46	143.7
proton	168388	60	4.130	172808.9	0.6101	-179.43	30.52	7.67	22.62	144.8
proton	168388	60	3.432	181510.0	0.6664	-179.01	30.67	8.21	23.04	147.4
proton	168388	60	2.797	211519.1	0.5653	-178.72	30.81	8.76	23.33	149.3
proton	168388	60	2.301	205686.4	0.5665	-178.53	30.99	9.18	23.52	150.5
proton	168388	60	1.664	205087.5	0.5616	-178.19	31.18	9.68	23.86	152.7
proton	168388	60	1.178	232005.8	0.4855	-177.93	31.27	10.08	24.12	154.3
proton	168388	60	0.693	231987.6	0.5891	-177.67	31.37	10.48	24.38	156.0
proton	168388	60	0.000	274730.8	0.6464	-177.28	31.53	11.03	24.77	158.5
proton	174488	30	16.468	59967.5	0.5876	-113.35	-16.89	0.83	88.70	567.5
proton	174488	30	15.893	74451.0	0.5492	-113.85	-16.81	1.11	88.20	564.3
proton	174488	30	15.370	107344.5	0.5233	-114.18	-16.77	1.50	87.87	562.2
proton	174488	30	14.846	133136.6	0.5489	-114.52	-16.73	1.90	87.53	560.0
proton	174488	30	14.272	146394.2	0.5479	-114.72	-16.47	2.38	87.33	558.8
proton	174488	30	13.751	134409.0	0.5313	-114.76	-16.39	2.89	87.29	558.5
proton	174488	30	13.209	143230.8	0.5287	-114.98	-16.37	3.38	87.07	557.1
proton	174488	30	12.693	147521.8	0.5158	-115.13	-16.23	3.86	86.92	556.1
proton	174488	30	12.177	153214.3	0.5256	-115.27	-16.09	4.33	86.78	555.2
proton	174488	30	11.642	166633.9	0.5251	-115.44	-16.04	4.84	86.61	554.1
proton	174488	30	11.127	168471.3	0.5567	-115.57	-15.95	5.33	86.48	553.3
proton	174488	30	10.529	156315.4	0.6088	-115.72	-15.84	5.90	86.33	552.3
proton	174488	30	9.910	153448.8	0.5537	-115.79	-15.67	6.49	86.26	551.9
proton	174488	30	9.421	153430.9	0.5530	-115.99	-15.61	6.93	86.06	550.6
proton	174488	30	8.803	147741.9	0.5570	-116.05	-15.47	7.53	86.00	550.2
proton	174488	30	8.307	141794.2	0.4964	-116.19	-15.39	8.00	85.86	549.3
proton	174488	30	7.811	149434.5	0.5388	-116.32	-15.31	8.47	85.73	548.5
proton	174488	30	7.229	163982.7	0.5664	-116.59	-15.33	8.99	85.46	546.8
proton	174488	30	6.678	172081.5	0.5777	-116.67	-15.17	9.51	85.38	546.3
proton	174488	30	6.074	167893.3	0.6775	-116.75	-14.96	10.07	85.30	545.7
proton	174488	30	5.323	190366.0	0.7082	-116.96	-14.90	10.79	85.09	544.4
proton	174488	30	4.658	179511.4	0.7503	-117.10	-14.91	11.44	84.95	543.5
proton	174488	30	3.822	180148.7	0.7223	-117.27	-14.54	12.17	84.78	542.4
proton	174488	30	3.213	204749.7	0.6464	-117.41	-14.58	12.76	84.64	541.5
proton	174488	30	2.529	226756.0	0.6047	-117.57	-14.68	13.42	84.48	540.5
proton	174488	30	2.004	239802.4	0.5313	-117.62	-14.67	13.94	84.43	540.2
proton	174488	30	1.467	250573.6	0.6329	-117.71	-14.72	14.47	84.34	539.6
proton	174488	30	0.738	255191.0	0.7333	-117.78	-14.65	15.19	84.27	539.1
proton	174488	30	0.000	174479.2	0.6690	-118.03	-14.79	15.87	84.02	537.5
proton	289343	90	50.605	103438.7	0.6625	-29.16	199.36	265.05	172.89	1106.1
proton	289343	90	49.880	99908.7	0.6670	-28.95	198.75	265.38	173.10	1107.5
proton	289343	90	49.271	100337.3	0.6213	-28.77	198.29	265.74	173.28	1108.6
proton	289343	90	48.638	97462.2	0.7240	-28.51	197.91	266.17	173.54	1110.3
proton	289343	90	47.823	99081.3	0.7399	-28.16	197.38	266.67	173.89	1112.5
proton	289343	90	47.158	104093.4	0.7283	-27.83	197.08	267.17	174.22	1114.7
proton	289343	90	46.367	99117.3	0.7706	-27.45	196.64	267.71	174.60	1117.1
proton	289343	90	45.617	117324.4	0.7338	-27.08	196.27	268.24	174.97	1119.5
proton	289343	90	44.899	125211.2	0.6780	-26.72	195.91	268.75	175.33	1121.7
proton	289343	90	44.261	121674.0	0.5838	-26.42	195.58	269.21	175.63	1123.7
proton	289343	90	43.731	108968.3	0.6815	-26.19	195.31	269.60	175.86	1125.2
proton	289343	90	42.898	103814.4	0.6995	-25.77	194.93	270.21	176.28	1127.8
proton	289343	90	42.332	106328.8	0.6278	-25.51	194.65	270.63	176.54	1129.5
proton	289343	90	41.642	107754.6	0.7143	-25.22	194.26	271.11	176.83	1131.4
proton	289343	90	40.904	97943.5	0.7086	-24.87	193.89	271.65	177.18	1133.6
proton	289343	90	40.225	94791.8	0.6648	-24.53	193.64	272.19	177.52	1135.7
proton	289343	90	39.574	101865.1	0.6191	-24.23	193.30	272.65	177.82	1137.7
proton	289343	90	38.987	106950.5	0.5876	-23.95	193.07	273.11	178.10	1139.5
proton	289343	90	38.399	105645.1	0.6274	-23.67	192.84	273.57	178.38	1141.3
proton	289343	90	37.732	111051.0	0.6359	-23.35	192.51	274.05	178.70	1143.3
proton	289343	90	37.127	115101.4	0.6046	-23.07	192.22	274.51	178.98	1145.1
proton	289343	90	36.523	112278.3	0.5532	-22.80	191.93	274.96	179.25	1146.8
proton	289343	90	36.021	109268.4	0.5946	-22.57	191.66	275.32	179.48	1148.3
proton	289343	90	35.333	105143.6	0.7065	-22.25	191.39	275.87	179.80	1150.3
proton	289343	90	34.608	99879.2	0.7317	-21.91	191.06	276.42	180.14	1152.5
proton	289343	90	33.870	103816.3	0.7862	-21.56	190.79	277.01	180.49	1154.8
proton	289343	90	33.035	106332.3	0.7052	-21.24	190.40	277.67	180.81	1156.8
proton	289343	90	32.460	104561.9	0.5758	-20.98	190.16	278.12	181.07	1158.5
proton	289343	90	31.884	113508.6	0.5540	-20.71	189.93	278.58	181.34	1160.2
proton	289343	90	31.352	112467.7	0.5322	-20.49	189.66	278.98	181.56	1161.6
proton	289343	90	30.819	104093.8	0.6615	-20.26	189.39	279.38	181.79	1163.1
proton	289343	90	30.029	114112.0	0.7286	-19.93	189.08	280.03	182.12	1165.2
proton	289343	90	29.362	129302.5	0.6599	-19.61	188.94	280.59	182.44	1167.3
proton	289343	90	28.709	112956.5	0.6535	-19.31	188.71	281.13	182.74	1169.2
proton	289343	90	28.055	104960.4	0.6889	-19.01	188.48	281.66	183.04	1171.1
proton	289343	90	27.331	107291.6	0.6898	-18.74	188.17	282.26	183.31	1172.8
proton	289343	90	26.676	111262.2	0.6828	-18.46	187.95	282.81	183.59	1174.6
proton	289343	90	25.965	115562.6	0.7216	-18.13	187.68	283.37	183.92	1176.7
proton	289343	90	25.232	117912.0	0.7323	-17.80	187.40	283.96	184.25	1178.8
proton	289343	90	24.501	118325.3	0.6930	-17.47	187.15	284.57	184.58	1181.0
proton	289343	90	23.846	113557.3	0.5929	-17.19	187.06	285.15	184.86	1182.7
proton	289343	90	23.315	107704.9	0.6256	-16.96	186.85	285.59	185.09	1184.2
proton	289343	90	22.595	106768.8	0.6688	-16.65	186.51	286.14	185.40	1186.2
proton	289343	90	21.977	115783.9	0.6634	-16.36	186.31	286.64	185.69	1188.1
proton	289343	90	21.268	121566.5	0.6757	-16.07	186.05	287.24	185.98	1189.9
proton	289343	90	20.626	124001.0	0.6268	-15.79	185.88	287.79	186.26	1191.7
proton	289343	90	20.015	120615.2	0.6197	-15.48	185.66	288.27	186.57	1193.7
proton	289343	90	19.387	117166.4	0.6463	-15.19	185.52	288.81	186.86	1195.5
proton	289343	90	18.722	115279.8	0.6639	-14.89	185.24	289.33	187.16	1197.4
proton	289343	90	18.059	117986.2	0.6512	-14.54	185.10	289.88	187.51	1199.6
proton	289343	90	17.420	123309.7	0.6736	-14.24	184.88	290.40	187.81	1201.6
proton	289343	90	16.711	123629.1	0.6923	-13.90	184.66	290.98	188.15	1203.8
proton	289343	90	16.035	124496.9	0.6756	-13.59	184.39	291.52	188.46	1205.7
proton	289343	90	15.360	128619.5	0.6208	-13.27	184.16	292.07	188.78	1207.8
proton	289343	90	14.794	131122.1	0.6322	-12.97	184.01	292.52	189.08	1209.7
proton	289343	90	14.096	130715.8	0.6876	-12.63	183.83	293.10	189.42	1211.9
proton	289343	90	13.418	134246.4	0.6599	-12.30	183.56	293.63	189.75	1214.0
proton	289343	90	12.776	136963.6	0.6547	-12.01	183.39	294.18	190.04	1215.9
proton	289343	90	12.109	137358.8	0.6538	-11.66	183.20	294.71	190.39	1218.1
proton	289343	90	11.469	133765.2	0.7091	-11.38	183.03	295.26	190.67	1219.9
proton	289343	90	10.691	138095.6	0.6649	-11.02	182.80	295.91	191.03	1222.2
proton	289343	90	10.139	138590.0	0.6381	-10.77	182.57	296.35	191.28	1223.8
proton	289343	90	9.415	136932.6	0.7239	-10.45	182.19	296.88	191.60	1225.9
proton	289343	90	8.691	148705.7	0.7161	-10.10	182.09	297.51	191.95	1228.1
proton	289343	90	7.982	166993.5	0.7045	-9.77	181.91	298.10	192.28	1230.2
proton	289343	90	7.282	171049.9	0.7313	-9.47	181.71	298.70	192.58	1232.1
proton	289343	90	6.520	174357.5	0.7278	-9.11	181.59	299.37	192.94	1234.4
proton	289343	90	5.826	169369.4	0.6694	-8.80	181.54	299.98	193.25	1236.4
proton	289343	90	5.181	162484.8	0.7060	-8.52	181.26	300.50	193.53	1238.2
proton	289343	90	4.414	168173.3	0.6810	-8.20	181.00	301.14	193.85	1240.2
proton	289343	90	3.819	180142.9	0.6433	-7.96	180.78	301.64	194.09	1241.8
proton	289343	90	3.128	188266.9	0.6118	-7.64	180.58	302.22	194.41	1243.8
proton	289343	90	2.595	193797.5	0.5947	-7.39	180.40	302.65	194.66	1245.4
proton	289343	90	1.938	200753.3	0.6684	-7.10	180.28	303.23	194.95	1247.3
proton	289343	90	1.258	223146.9	0.6806	-6.84	179.93	303.75	195.21	1249.0
proton	289343	90	0.577	268430.9	0.6292	-6.49	179.75	304.31	195.56	1251.2
proton	289343	90	0.000	321355.3	0.5886	-6.25	179.46	304.75	195.80	1252.7
proton	291345	120	24.283	109652.3	0.5617	62.12	92.59	1.25	139.93	895.3
proton	291345	120	23.760	111142.8	0.5980	62.59	92.71	1.44	139.46	892.2
proton	291345	120	23.087	112269.0	0.6276	63.13	92.86	1.81	138.92	888.8
proton	291345	120	22.505	108122.0	0.6366	63.61	92.96	2.13	138.44	885.7
proton	291345	120	21.814	107653.6	0.6449	64.18	93.08	2.49	137.87	882.1
proton	291345	120	21.215	111300.8	0.5993	64.68	93.20	2.82	137.37	878.9
proton	291345	120	20.615	116106.7	0.5843	65.17	93.32	3.14	136.88	875.8
proton	291345	120	20.046	113525.0	0.5692	65.63	93.43	3.46	136.42	872.8
proton	291345	120	19.477	110288.0	0.6371	66.09	93.55	3.77	135.96	869.9
proton	291345	120	18.772	112383.8	0.5964	66.67	93.64	4.16	135.38	866.2
proton	291345	120	18.284	120650.5	0.5115	67.06	93.73	4.44	134.99	863.7
proton	291345	120	17.749	124024.5	0.5352	67.50	93.83	4.73	134.55	860.9
proton	291345	120	17.214	124920.7	0.5591	67.94	93.93	5.02	134.11	858.1
proton	291345	120	16.631	123407.7	0.5831	68.41	94.04	5.33	133.64	855.0
proton	291345	120	16.048	124680.6	0.5791	68.89	94.16	5.65	133.16	852.0
proton	291345	120	15.473	122833.3	0.5751	69.36	94.27	5.96	132.69	849.0
proton	291345	120	14.897	118453.2	0.6579	69.83	94.38	6.28	132.22	846.0
proton	291345	120	14.157	119241.1	0.6458	70.45	94.48	6.66	131.60	842.0
proton	291345	120	13.606	125505.2	0.6717	70.89	94.59	6.98	131.16	839.2
proton	291345	120	12.813	131511.0	0.8132	71.54	94.78	7.38	130.51	835.0
proton	291345	120	11.979	135808.6	0.7457	72.19	94.97	7.87	129.86	830.8
proton	291345	120	11.322	141384.7	0.6885	72.72	95.09	8.25	129.33	827.5
proton	291345	120	10.603	144846.2	0.7160	73.28	95.22	8.68	128.77	823.9
proton	291345	120	9.890	144226.2	0.7710	73.87	95.37	9.05	128.18	820.1
proton	291345	120	9.060	146694.4	0.7571	74.56	95.51	9.49	127.49	815.7
proton	291345	120	8.376	144114.2	0.6350	75.12	95.59	9.87	126.93	812.1
proton	291345	120	7.790	143530.1	0.5853	75.59	95.66	10.21	126.46	809.1
proton	291345	120	7.205	145123.5	0.5594	76.06	95.73	10.56	125.99	806.1
proton	291345	120	6.672	147982.9	0.5335	76.49	95.79	10.86	125.56	803.3
proton	291345	120	6.138	151441.7	0.5285	76.93	95.85	11.17	125.12	800.5
proton	291345	120	5.615	155210.6	0.5234	77.34	95.92	11.47	124.71	797.9
proton	291345	120	5.091	158764.3	0.5024	77.76	95.99	11.78	124.29	795.2
proton	291345	120	4.610	161648.2	0.5019	78.15	96.03	12.07	123.90	792.7
proton	291345	120	4.087	164031.0	0.6612	78.57	96.07	12.37	123.48	790.0
proton	291345	120	3.288	168522.0	0.6856	79.23	96.14	12.81	122.82	785.8
proton	291345	120	2.716	175036.8	0.5713	79.69	96.14	13.16	122.36	782.9
proton	291345	120	2.145	184680.1	0.6307	80.14	96.14	13.50	121.91	780.0
proton	291345	120	1.455	204848.2	0.5938	80.67	96.18	13.94	121.38	776.6
proton	291345	120	0.957	232030.6	0.4976	81.06	96.22	14.25	120.99	774.1
proton	291345	120	0.460	264539.3	0.4787	81.44	96.26	14.57	120.61	771.6
proton	291345	120	0.000	284718.8	0.5298	81.81	96.27	14.84	120.24	769.3
proton	386838	160	90.450	56178.0	0.5931	-49.72	-136.38	1.89	152.33	974.6
proton	386838	160	89.864	51973.8	0.6274	-50.24	-136.48	2.15	151.81	971.3
proton	386838	160	89.195	59021.0	0.6126	-50.80	-136.69	2.46	151.25	967.7
proton	386838	160	88.638	69384.3	0.6458	-51.18	-136.81	2.84	150.87	965.3
proton	386838	160	87.903	84771.0	0.6349	-51.63	-136.97	3.40	150.42	962.4
proton	386838	160	87.369	99491.5	0.5133	-51.91	-137.16	3.82	150.14	960.6
proton	386838	160	86.877	101436.1	0.5531	-52.17	-137.30	4.21	149.88	958.9
proton	386838	160	86.262	83514.4	0.7044	-52.51	-137.47	4.69	149.54	956.7
proton	386838	160	85.468	81184.0	0.6780	-52.89	-137.72	5.34	149.16	954.3
proton	386838	160	84.906	82432.7	0.5616	-53.21	-137.86	5.78	148.84	952.2
proton	386838	160	84.345	76809.5	0.5860	-53.53	-138.00	6.22	148.52	950.2
proton	386838	160	83.734	75510.9	0.6105	-53.84	-138.19	6.71	148.21	948.3
proton	386838	160	83.124	80310.7	0.6544	-54.14	-138.38	7.21	147.91	946.3
proton	386838	160	82.426	73074.9	0.6946	-54.53	-138.55	7.76	147.52	943.8
proton	386838	160	81.735	78256.8	0.6674	-54.89	-138.77	8.31	147.16	941.5
proton	386838	160	81.091	81024.7	0.5861	-55.22	-138.91	8.84	146.83	939.4
proton	386838	160	80.563	78558.0	0.5755	-55.51	-139.08	9.25	146.54	937.6
proton	386838	160	79.940	74944.7	0.6378	-55.84	-139.29	9.74	146.21	935.5
proton	386838	160	79.287	85673.8	0.6073	-56.15	-139.51	10.27	145.90	933.5
proton	386838	160	78.725	89114.3	0.5616	-56.44	-139.63	10.73	145.61	931.6
proton	386838	160	78.164	87502.6	0.5654	-56.74	-139.76	11.19	145.31	929.7
proton	386838	160	77.594	85656.8	0.5475	-57.02	-139.96	11.64	145.03	927.9
