# per-point sample; dqdx in e/cm, rr/x/y/z/dx in cm
# drift_cm = 202.05 - |x| (anode at |x|=202.05); drift_us = drift_cm / 0.1563
particle	event	block	rr	dqdx	dx	x	y	z	drift_cm	drift_us
muon	167398	30	163.040	56067.0	0.5078	-192.66	-64.51	295.44	9.39	60.1
muon	167398	30	162.532	48347.0	0.5116	-192.45	-64.13	295.71	9.60	61.4
muon	167398	30	162.017	36130.0	0.6362	-192.29	-64.56	295.95	9.76	62.5
muon	167398	30	161.260	44093.0	0.7653	-192.06	-65.03	296.50	9.99	63.9
muon	167398	30	160.486	28907.2	0.6780	-191.69	-65.39	297.08	10.36	66.3
muon	167398	30	159.904	50842.7	0.5534	-191.48	-65.85	297.35	10.57	67.6
muon	167398	30	159.379	74116.0	0.5765	-191.28	-66.25	297.64	10.77	68.9
muon	167398	30	158.751	45603.5	0.6867	-190.93	-66.42	298.13	11.12	71.1
muon	167398	30	158.006	36387.4	0.8182	-190.63	-66.93	298.58	11.42	73.1
muon	167398	30	157.114	44531.5	0.8118	-190.10	-66.88	299.30	11.95	76.4
muon	167398	30	156.382	44193.9	0.7540	-189.68	-67.05	299.87	12.37	79.2
muon	167398	30	155.606	57815.3	0.6393	-189.24	-67.39	300.41	12.81	81.9
muon	167398	30	155.104	57071.9	0.5027	-188.95	-67.54	300.79	13.10	83.8
muon	167398	30	154.601	46955.3	0.5049	-188.66	-67.69	301.17	13.39	85.7
muon	167398	30	154.094	49272.3	0.5070	-188.37	-67.87	301.55	13.68	87.6
muon	167398	30	153.587	51162.0	0.5280	-188.08	-68.06	301.92	13.97	89.4
muon	167398	30	153.038	50402.3	0.5490	-187.75	-68.25	302.31	14.30	91.5
muon	167398	30	152.489	55498.9	0.5598	-187.42	-68.45	302.71	14.63	93.6
muon	167398	30	151.918	60275.8	0.5428	-187.09	-68.64	303.13	14.96	95.7
muon	167398	30	151.403	57014.2	0.5851	-186.77	-68.76	303.52	15.28	97.8
muon	167398	30	150.748	46137.5	0.6145	-186.39	-68.99	304.00	15.66	100.2
muon	167398	30	150.174	43752.5	0.5438	-186.04	-69.18	304.42	16.01	102.4
muon	167398	30	149.660	45224.7	0.5535	-185.74	-69.29	304.81	16.31	104.4
muon	167398	30	149.067	47609.1	0.6480	-185.39	-69.56	305.21	16.66	106.6
muon	167398	30	148.364	40835.9	0.6645	-184.98	-69.84	305.71	17.07	109.2
muon	167398	30	147.738	70936.9	0.7842	-184.56	-70.01	306.14	17.49	111.9
muon	167398	30	146.796	50967.9	0.7389	-183.99	-70.32	306.82	18.06	115.5
muon	167398	30	146.261	50547.0	0.6511	-183.68	-70.50	307.22	18.37	117.5
muon	167398	30	145.494	47497.8	0.6458	-183.25	-70.88	307.74	18.80	120.3
muon	167398	30	144.969	104834.2	0.5655	-182.92	-71.04	308.11	19.13	122.4
muon	167398	30	144.363	65192.0	0.6061	-182.52	-71.25	308.51	19.53	125.0
muon	167398	30	143.757	46403.4	0.6447	-182.11	-71.46	308.91	19.94	127.5
muon	167398	30	143.073	50456.1	0.5972	-181.66	-71.69	309.37	20.39	130.4
muon	167398	30	142.562	50990.4	0.5112	-181.36	-71.87	309.74	20.69	132.4
muon	167398	30	142.051	48357.8	0.5466	-181.06	-72.05	310.11	20.99	134.3
muon	167398	30	141.469	35776.5	0.6097	-180.72	-72.32	310.50	21.33	136.5
muon	167398	30	140.832	115615.8	0.6893	-180.33	-72.39	311.00	21.72	139.0
muon	167398	30	140.090	51455.9	0.7271	-179.78	-72.67	311.41	22.27	142.5
muon	167398	30	139.377	45836.5	0.7259	-179.45	-72.86	312.01	22.60	144.6
muon	167398	30	138.638	43514.6	0.6560	-178.93	-73.14	312.46	23.12	147.9
muon	167398	30	138.065	45899.8	0.6200	-178.58	-73.36	312.86	23.47	150.1
muon	167398	30	137.398	47263.9	0.8100	-178.14	-73.60	313.30	23.91	152.9
muon	167398	30	136.445	52767.3	0.7605	-177.56	-74.03	313.92	24.49	156.7
muon	167398	30	135.877	44164.2	0.5678	-177.24	-74.33	314.28	24.81	158.7
muon	167398	30	135.310	44718.1	0.5588	-176.91	-74.63	314.64	25.14	160.8
muon	167398	30	134.760	48169.3	0.5497	-176.56	-74.83	315.01	25.49	163.1
muon	167398	30	134.210	45082.5	0.6940	-176.21	-75.04	315.38	25.84	165.3
muon	167398	30	133.372	61170.2	0.7936	-175.71	-75.48	315.88	26.34	168.5
muon	167398	30	132.623	46073.8	0.6310	-175.23	-75.78	316.37	26.82	171.6
muon	167398	30	132.110	75352.6	0.5160	-174.94	-76.03	316.72	27.11	173.5
muon	167398	30	131.591	47330.4	0.5191	-174.62	-76.24	317.07	27.43	175.5
muon	167398	30	131.072	60337.7	0.6392	-174.31	-76.45	317.43	27.74	177.5
muon	167398	30	130.313	55173.2	0.6877	-173.85	-76.88	317.85	28.20	180.4
muon	167398	30	129.697	49858.7	0.6495	-173.52	-77.11	318.32	28.53	182.6
muon	167398	30	129.014	45501.1	0.6013	-173.14	-77.48	318.75	28.91	185.0
muon	167398	30	128.494	44262.9	0.5785	-172.84	-77.70	319.11	29.21	186.9
muon	167398	30	127.857	49323.7	0.6165	-172.45	-77.96	319.55	29.60	189.4
muon	167398	30	127.261	40750.5	0.5619	-172.06	-78.16	319.95	29.99	191.9
muon	167398	30	126.733	71757.4	0.5049	-171.81	-78.45	320.31	30.24	193.5
muon	167398	30	126.251	49098.1	0.5312	-171.50	-78.62	320.63	30.55	195.5
muon	167398	30	125.670	48874.5	0.6189	-171.18	-78.94	321.00	30.87	197.5
muon	167398	30	125.013	39686.5	0.6204	-170.80	-79.24	321.44	31.25	199.9
muon	167398	30	124.430	50223.0	0.6037	-170.44	-79.46	321.85	31.61	202.2
muon	167398	30	123.806	44174.1	0.6522	-170.06	-79.73	322.27	31.99	204.7
muon	167398	30	123.125	47169.4	0.6478	-169.67	-80.00	322.75	32.38	207.2
muon	167398	30	122.510	58631.3	0.6152	-169.34	-80.33	323.15	32.71	209.3
muon	167398	30	121.895	43043.3	0.6560	-168.99	-80.65	323.55	33.06	211.5
muon	167398	30	121.198	64051.1	0.5956	-168.54	-80.92	324.00	33.51	214.4
muon	167398	30	120.704	73848.0	0.4946	-168.25	-81.17	324.32	33.80	216.2
muon	167398	30	120.209	41061.4	0.6396	-167.96	-81.42	324.63	34.09	218.1
muon	167398	30	119.425	46644.7	0.7214	-167.52	-81.76	325.18	34.53	220.9
muon	167398	30	118.766	64369.3	0.6679	-167.13	-82.06	325.62	34.92	223.4
muon	167398	30	118.089	47044.7	0.6226	-166.74	-82.38	326.07	35.31	225.9
muon	167398	30	117.521	52235.3	0.5972	-166.40	-82.64	326.44	35.65	228.1
muon	167398	30	116.894	47175.9	0.5692	-166.08	-83.01	326.84	35.97	230.2
muon	167398	30	116.383	57360.9	0.5518	-165.79	-83.25	327.18	36.26	232.0
muon	167398	30	115.791	55478.2	0.5536	-165.47	-83.59	327.55	36.58	234.0
muon	167398	30	115.275	58329.3	0.5397	-165.19	-83.88	327.87	36.86	235.8
muon	167398	30	114.711	52157.6	0.5400	-164.88	-84.15	328.25	37.17	237.8
muon	167398	30	114.195	50593.3	0.5159	-164.58	-84.37	328.61	37.47	239.7
muon	167398	30	113.679	51543.8	0.5538	-164.28	-84.58	328.97	37.77	241.7
muon	167398	30	113.088	67105.0	0.6418	-163.93	-84.86	329.36	38.12	243.9
muon	167398	30	112.396	53302.3	0.6012	-163.54	-85.23	329.80	38.51	246.4
muon	167398	30	111.885	40056.8	0.5107	-163.28	-85.52	330.12	38.77	248.0
muon	167398	30	111.374	67832.6	0.6126	-163.02	-85.82	330.45	39.03	249.7
muon	167398	30	110.660	101093.1	0.6963	-162.64	-86.17	330.94	39.41	252.2
muon	167398	30	109.982	107240.1	0.6780	-162.28	-86.49	331.42	39.77	254.5
muon	167398	30	109.304	74812.1	0.5892	-161.92	-86.82	331.89	40.13	256.8
muon	167398	30	108.803	60570.0	0.5005	-161.61	-87.12	332.14	40.44	258.7
muon	167398	30	108.303	44986.0	0.6182	-161.30	-87.43	332.39	40.75	260.7
muon	167398	30	107.567	54835.3	0.6820	-160.87	-87.79	332.86	41.18	263.4
muon	167398	30	106.939	70286.4	0.5865	-160.53	-88.14	333.26	41.52	265.6
muon	167398	30	106.394	62907.5	0.5461	-160.20	-88.34	333.64	41.85	267.7
muon	167398	30	105.847	42477.5	0.5792	-159.90	-88.66	333.97	42.15	269.7
muon	167398	30	105.236	50502.7	0.5596	-159.57	-89.00	334.36	42.48	271.8
muon	167398	30	104.727	55040.0	0.6486	-159.26	-89.24	334.68	42.79	273.8
muon	167398	30	103.939	43859.5	0.6937	-158.85	-89.66	335.21	43.20	276.4
muon	167398	30	103.340	123333.6	0.5921	-158.47	-89.92	335.60	43.58	278.8
muon	167398	30	102.754	60255.9	0.7204	-158.12	-90.26	335.91	43.93	281.0
muon	167398	30	101.899	47800.7	0.7508	-157.68	-90.69	336.51	44.37	283.9
muon	167398	30	101.253	41433.4	0.5903	-157.32	-91.07	336.88	44.73	286.2
muon	167398	30	100.719	44686.6	0.5417	-157.00	-91.23	337.28	45.05	288.2
muon	167398	30	100.169	55852.9	0.5195	-156.69	-91.55	337.60	45.36	290.2
muon	167398	30	99.680	58346.8	0.4897	-156.45	-91.83	337.92	45.60	291.7
muon	167398	30	99.190	33971.6	0.5098	-156.22	-92.12	338.25	45.83	293.2
muon	167398	30	98.660	85731.1	0.5861	-155.95	-92.39	338.61	46.10	294.9
muon	167398	30	98.018	52816.1	0.6423	-155.55	-92.68	339.02	46.50	297.5
muon	167398	30	97.376	51588.6	0.5764	-155.15	-92.96	339.44	46.90	300.0
muon	167398	30	96.865	72137.4	0.5106	-154.84	-93.19	339.78	47.21	302.0
muon	167398	30	96.354	49262.5	0.5435	-154.53	-93.41	340.12	47.52	304.0
muon	167398	30	95.778	57422.9	0.5634	-154.25	-93.76	340.47	47.80	305.9
muon	167398	30	95.227	48113.5	0.5505	-153.94	-94.02	340.85	48.11	307.8
muon	167398	30	94.677	51723.9	0.5268	-153.64	-94.28	341.23	48.41	309.8
muon	167398	30	94.174	45171.5	0.6078	-153.45	-94.56	341.60	48.60	310.9
muon	167398	30	93.461	75195.0	0.6751	-153.08	-94.94	342.08	48.97	313.3
muon	167398	30	92.824	84486.5	0.7277	-152.69	-95.36	342.35	49.36	315.8
muon	167398	30	92.006	44947.0	0.8175	-152.22	-95.74	342.90	49.83	318.8
muon	167398	30	91.189	42477.1	0.6656	-151.85	-96.24	343.43	50.20	321.2
muon	167398	30	90.675	53868.0	0.5627	-151.60	-96.48	343.81	50.45	322.8
muon	167398	30	90.063	50326.8	0.7663	-151.25	-96.77	344.23	50.80	325.0
muon	167398	30	89.142	52417.4	0.7204	-150.73	-97.22	344.84	51.32	328.4
muon	167398	30	88.622	47630.6	0.5384	-150.47	-97.49	345.20	51.58	330.0
muon	167398	30	88.065	48851.7	0.5882	-150.19	-97.82	345.54	51.86	331.8
muon	167398	30	87.446	43139.1	0.5735	-149.87	-98.15	345.96	52.18	333.9
muon	167398	30	86.918	62346.2	0.5170	-149.59	-98.41	346.32	52.46	335.7
muon	167398	30	86.412	49885.2	0.5588	-149.30	-98.68	346.64	52.75	337.5
muon	167398	30	85.801	49367.4	0.6145	-148.94	-98.95	347.06	53.11	339.8
muon	167398	30	85.183	44953.7	0.5893	-148.63	-99.27	347.49	53.42	341.7
muon	167398	30	84.622	53438.5	0.6421	-148.37	-99.62	347.83	53.68	343.4
muon	167398	30	83.899	49948.2	0.6721	-147.94	-99.99	348.28	54.11	346.2
muon	167398	30	83.278	56248.2	0.7582	-147.60	-100.35	348.66	54.45	348.4
muon	167398	30	82.382	49878.9	0.7313	-147.11	-100.79	349.26	54.94	351.5
muon	167398	30	81.815	53316.9	0.7497	-146.81	-101.08	349.65	55.24	353.5
muon	167398	30	80.883	50350.2	0.7850	-146.29	-101.55	350.26	55.76	356.8
muon	167398	30	80.246	48056.7	0.6742	-145.96	-101.89	350.69	56.09	358.8
muon	167398	30	79.535	48297.9	0.6579	-145.57	-102.24	351.17	56.48	361.3
muon	167398	30	78.930	66302.0	0.5939	-145.27	-102.59	351.56	56.78	363.3
muon	167398	30	78.347	59811.9	0.5830	-144.95	-102.87	351.96	57.10	365.3
muon	167398	30	77.764	53300.5	0.6011	-144.62	-103.14	352.36	57.43	367.4
muon	167398	30	77.145	50524.1	0.5764	-144.27	-103.39	352.80	57.78	369.7
muon	167398	30	76.611	48173.5	0.5336	-144.01	-103.71	353.14	58.04	371.4
muon	167398	30	76.077	49753.8	0.5198	-143.74	-104.03	353.48	58.31	373.0
muon	167398	30	75.571	45169.0	0.5528	-143.43	-104.21	353.83	58.62	375.1
muon	167398	30	74.972	42548.5	0.5892	-143.10	-104.48	354.25	58.95	377.2
muon	167398	30	74.393	51960.5	0.6342	-142.77	-104.75	354.64	59.28	379.3
muon	167398	30	73.704	47654.9	0.6028	-142.42	-105.12	355.10	59.63	381.5
muon	167398	30	73.187	48014.4	0.5092	-142.14	-105.40	355.44	59.91	383.3
muon	167398	30	72.685	51501.9	0.5023	-141.86	-105.62	355.79	60.19	385.1
muon	167398	30	72.183	47057.1	0.5886	-141.58	-105.84	356.15	60.47	386.9
muon	167398	30	71.508	69266.7	0.6803	-141.20	-106.17	356.59	60.85	389.3
muon	167398	30	70.822	61824.5	0.6100	-140.83	-106.52	357.06	61.22	391.7
muon	167398	30	70.288	79342.6	0.5084	-140.54	-106.82	357.39	61.51	393.5
muon	167398	30	69.805	52128.5	0.4825	-140.31	-107.12	357.69	61.74	395.0
muon	167398	30	69.323	56373.5	0.5211	-140.07	-107.42	357.98	61.98	396.5
muon	167398	30	68.763	93759.5	0.5641	-139.80	-107.82	358.26	62.25	398.3
muon	167398	30	68.195	51949.8	0.7157	-139.48	-107.99	358.69	62.57	400.4
muon	167398	30	67.332	43519.6	0.7444	-138.98	-108.43	359.25	63.07	403.5
muon	167398	30	66.706	53330.6	0.5670	-138.76	-108.75	359.74	63.29	404.9
muon	167398	30	66.198	105188.4	0.5464	-138.42	-108.96	360.06	63.63	407.1
muon	167398	30	65.613	62285.3	0.5846	-138.14	-109.28	360.46	63.91	408.9
muon	167398	30	65.029	50354.7	0.6922	-137.86	-109.59	360.87	64.19	410.7
muon	167398	30	64.229	54724.5	0.7201	-137.42	-109.91	361.45	64.63	413.5
muon	167398	30	63.588	53192.2	0.6169	-137.07	-110.12	361.94	64.98	415.7
muon	167398	30	62.995	52794.6	0.6185	-136.75	-110.43	362.34	65.30	417.8
muon	167398	30	62.351	50471.0	0.6827	-136.43	-110.79	362.77	65.62	419.8
muon	167398	30	61.630	49329.7	0.7884	-136.03	-111.11	363.27	66.02	422.4
muon	167398	30	60.775	54507.9	0.7164	-135.61	-111.60	363.84	66.44	425.0
muon	167398	30	60.197	97241.2	0.7428	-135.28	-111.79	364.27	66.77	427.2
muon	167398	30	59.289	46044.7	0.8155	-134.78	-112.26	364.86	67.27	430.4
muon	167398	30	58.566	47639.1	0.6210	-134.47	-112.66	365.37	67.58	432.4
muon	167398	30	58.047	77483.1	0.5241	-134.18	-112.83	365.77	67.87	434.2
muon	167398	30	57.518	65187.0	0.5293	-133.89	-113.03	366.16	68.16	436.1
muon	167398	30	56.988	48133.7	0.5604	-133.60	-113.24	366.56	68.45	437.9
muon	167398	30	56.397	77521.5	0.5618	-133.29	-113.53	366.97	68.76	439.9
muon	167398	30	55.865	57107.9	0.5320	-133.02	-113.77	367.37	69.03	441.6
muon	167398	30	55.333	52771.5	0.5651	-132.75	-114.00	367.76	69.30	443.4
muon	167398	30	54.734	51248.0	0.6286	-132.49	-114.23	368.25	69.56	445.0
muon	167398	30	54.075	73135.2	0.6134	-132.16	-114.47	368.77	69.89	447.1
muon	167398	30	53.508	80159.9	0.5678	-131.90	-114.76	369.18	70.15	448.8
muon	167398	30	52.940	57867.1	0.7354	-131.64	-115.05	369.59	70.41	450.5
muon	167398	30	52.037	48787.1	0.9036	-131.24	-115.45	370.29	70.81	453.0
muon	167398	30	51.133	51644.0	0.7028	-130.83	-115.78	371.03	71.22	455.7
muon	167398	30	50.631	133548.8	0.5740	-130.55	-115.95	371.41	71.50	457.4
muon	167398	30	49.985	51344.7	0.6466	-130.24	-116.22	371.91	71.81	459.4
muon	167398	30	49.338	51033.8	0.6158	-129.93	-116.50	372.40	72.12	461.4
muon	167398	30	48.753	56367.4	0.5746	-129.61	-116.65	372.87	72.44	463.4
muon	167398	30	48.189	47906.3	0.7132	-129.36	-116.82	373.34	72.69	465.1
muon	167398	30	47.327	49839.8	0.7636	-128.96	-117.17	374.02	73.09	467.7
muon	167398	30	46.662	50437.7	0.6823	-128.62	-117.38	374.55	73.43	469.8
muon	167398	30	45.962	46451.1	0.6889	-128.25	-117.59	375.11	73.80	472.2
muon	167398	30	45.284	61993.3	0.6749	-127.90	-117.87	375.62	74.15	474.4
muon	167398	30	44.612	56880.4	0.6690	-127.57	-118.21	376.10	74.48	476.5
muon	167398	30	43.946	75086.5	0.6543	-127.23	-118.52	376.58	74.82	478.7
muon	167398	30	43.304	66780.2	0.5712	-126.90	-118.73	377.09	75.15	480.8
muon	167398	30	42.804	51174.0	0.6221	-126.68	-118.98	377.46	75.37	482.2
muon	167398	30	42.060	53666.6	0.6186	-126.30	-119.26	378.03	75.75	484.6
muon	167398	30	41.566	56866.0	0.4997	-126.07	-119.46	378.42	75.98	486.1
muon	167398	30	41.060	55041.6	0.5408	-125.80	-119.65	378.81	76.25	487.8
muon	167398	30	40.485	64267.5	0.5531	-125.48	-119.90	379.21	76.57	489.9
muon	167398	30	39.954	62202.2	0.6179	-125.27	-120.14	379.63	76.78	491.3
muon	167398	30	39.249	58608.8	0.6615	-125.01	-120.48	380.20	77.04	492.9
muon	167398	30	38.631	49046.0	0.6219	-124.76	-120.75	380.69	77.29	494.5
muon	167398	30	38.005	79083.8	0.5759	-124.39	-120.93	381.16	77.66	496.9
muon	167398	30	37.479	61352.3	0.5640	-124.13	-121.19	381.54	77.92	498.5
muon	167398	30	36.877	60491.5	0.6355	-123.84	-121.42	382.01	78.21	500.4
muon	167398	30	36.208	60975.1	0.5875	-123.50	-121.66	382.54	78.55	502.5
muon	167398	30	35.702	72468.5	0.5520	-123.25	-121.93	382.89	78.80	504.1
muon	167398	30	35.104	92516.5	0.5406	-122.91	-122.09	383.35	79.14	506.4
muon	167398	30	34.621	82615.3	0.7115	-122.69	-122.27	383.74	79.36	507.8
muon	167398	30	33.681	99017.4	0.7124	-122.22	-122.55	384.50	79.83	510.8
muon	167398	30	33.196	95341.6	0.6046	-121.92	-122.75	384.82	80.13	512.7
muon	167398	30	32.472	54213.3	0.7156	-121.37	-122.83	385.29	80.68	516.2
muon	167398	30	31.765	66776.4	0.6668	-120.95	-123.04	385.82	81.10	518.9
muon	167398	30	31.138	64114.7	0.6266	-120.56	-123.17	386.30	81.49	521.4
muon	167398	30	30.512	49685.7	0.7123	-120.17	-123.30	386.77	81.88	523.8
muon	167398	30	29.714	62483.6	0.7412	-119.71	-123.51	387.39	82.34	526.8
muon	167398	30	29.029	47608.3	0.7557	-119.30	-123.71	387.89	82.75	529.5
muon	167398	30	28.202	86240.5	0.8785	-118.88	-123.85	388.60	83.17	532.1
muon	167398	30	27.272	54916.0	0.8052	-118.36	-124.16	389.30	83.69	535.5
muon	167398	30	26.592	54441.8	0.6822	-118.04	-124.35	389.87	84.01	537.5
muon	167398	30	25.908	52683.4	0.6778	-117.73	-124.65	390.39	84.32	539.5
muon	167398	30	25.236	58635.1	0.6266	-117.46	-124.80	390.99	84.59	541.2
muon	167398	30	24.655	98308.2	0.5846	-117.08	-124.90	391.43	84.97	543.6
muon	167398	30	24.067	80078.3	0.5874	-116.78	-125.09	391.89	85.27	545.5
muon	167398	30	23.480	57125.7	0.6086	-116.48	-125.28	392.36	85.57	547.5
muon	167398	30	22.850	56562.2	0.5749	-116.24	-125.46	392.91	85.81	549.0
muon	167398	30	22.330	74192.1	0.5281	-115.91	-125.57	393.30	86.14	551.1
muon	167398	30	21.794	74620.1	0.5507	-115.64	-125.67	393.75	86.41	552.9
muon	167398	30	21.228	82846.8	0.5654	-115.36	-125.85	394.21	86.69	554.6
muon	167398	30	20.663	76743.0	0.7449	-115.09	-126.04	394.67	86.96	556.4
muon	167398	30	19.739	67371.8	0.8903	-114.58	-126.31	395.39	87.47	559.6
muon	167398	30	18.882	63301.1	0.7110	-114.17	-126.54	396.10	87.88	562.3
muon	167398	30	18.317	87172.5	0.6009	-113.86	-126.68	396.56	88.19	564.2
muon	167398	30	17.680	91976.6	0.5683	-113.50	-126.87	397.04	88.55	566.6
muon	167398	30	17.180	104011.0	0.5866	-113.21	-126.98	397.44	88.84	568.4
muon	167398	30	16.507	64070.2	0.7614	-112.86	-127.22	397.96	89.19	570.6
muon	167398	30	15.657	72974.2	0.7462	-112.39	-127.45	398.63	89.66	573.6
muon	167398	30	15.015	82854.8	0.6125	-112.07	-127.52	399.18	89.98	575.7
muon	167398	30	14.432	83349.0	0.5378	-111.73	-127.67	399.63	90.32	577.9
muon	167398	30	13.939	76446.6	0.5871	-111.45	-127.87	399.99	90.60	579.7
muon	167398	30	13.258	62587.6	0.5923	-111.07	-128.12	400.50	90.98	582.1
muon	167398	30	12.755	95711.5	0.7065	-110.78	-128.27	400.88	91.27	583.9
muon	167398	30	11.845	72265.9	0.7008	-110.24	-128.53	401.56	91.81	587.4
muon	167398	30	11.353	71239.5	0.4965	-109.99	-128.77	401.92	92.06	589.0
muon	167398	30	10.852	69267.6	0.5884	-109.67	-128.96	402.25	92.38	591.0
muon	167398	30	10.176	67471.6	0.6654	-109.26	-129.24	402.70	92.79	593.7
muon	167398	30	9.521	70866.0	0.6777	-108.90	-129.56	403.15	93.15	596.0
muon	167398	30	8.821	78697.1	0.6785	-108.46	-129.78	403.65	93.59	598.8
muon	167398	30	8.164	86267.9	0.6794	-108.06	-130.12	404.04	93.99	601.4
muon	167398	30	7.462	83543.5	0.7220	-107.68	-130.35	404.59	94.37	603.7
muon	167398	30	6.720	89007.0	0.6783	-107.30	-130.64	405.15	94.75	606.2
muon	167398	30	6.105	84402.7	0.6261	-107.03	-130.96	405.60	95.02	608.0
muon	167398	30	5.468	82595.9	0.5846	-106.74	-131.21	406.11	95.31	609.8
muon	167398	30	4.936	88915.5	0.5427	-106.56	-131.49	406.53	95.49	611.0
muon	167398	30	4.383	86904.5	0.5670	-106.32	-131.79	406.93	95.73	612.5
muon	167398	30	3.802	99313.3	0.5582	-106.07	-132.05	407.38	95.98	614.1
muon	167398	30	3.266	107291.0	0.5892	-105.80	-132.26	407.79	96.25	615.8
muon	167398	30	2.624	100078.7	0.6300	-105.44	-132.38	408.31	96.61	618.1
muon	167398	30	2.006	116807.5	0.6096	-105.08	-132.64	408.74	96.97	620.4
muon	167398	30	1.405	117924.5	0.6442	-104.72	-132.92	409.14	97.33	622.7
muon	167398	30	0.718	129984.3	0.7023	-104.31	-133.25	409.58	97.74	625.3
muon	167398	30	0.000	189581.3	0.6589	-103.87	-133.53	410.07	98.18	628.2
muon	169598	180	92.541	58967.2	0.7474	161.15	199.96	194.69	40.90	261.7
muon	169598	180	91.646	64344.4	0.7042	160.88	199.86	193.85	41.17	263.4
muon	169598	180	91.133	54467.9	0.5136	160.71	199.81	193.36	41.34	264.5
muon	169598	180	90.619	68775.7	0.5228	160.54	199.76	192.88	41.51	265.6
muon	169598	180	90.087	60007.5	0.5946	160.42	199.59	192.39	41.63	266.3
muon	169598	180	89.430	109710.6	0.5698	160.23	199.55	191.77	41.82	267.6
muon	169598	180	88.948	77747.9	0.6659	160.08	199.48	191.31	41.97	268.5
muon	169598	180	88.098	77494.5	0.6870	159.81	199.32	190.53	42.24	270.2
muon	169598	180	87.574	83713.6	0.6121	159.64	199.29	190.03	42.41	271.3
muon	169598	180	86.874	78029.5	0.6702	159.44	199.22	189.36	42.61	272.6
muon	169598	180	86.233	70960.3	0.6141	159.27	199.24	188.75	42.78	273.7
muon	169598	180	85.646	90773.4	0.5671	159.09	199.17	188.19	42.96	274.8
muon	169598	180	85.099	86194.3	0.5467	158.92	199.08	187.68	43.13	276.0
muon	169598	180	84.552	81685.8	0.7455	158.74	198.99	187.17	43.31	277.1
muon	169598	180	83.608	83107.7	0.8666	158.31	198.76	186.36	43.74	279.8
muon	169598	180	82.819	61411.3	0.7002	158.14	198.98	185.62	43.91	280.9
muon	169598	180	82.208	68046.9	0.6114	157.70	198.57	185.48	44.35	283.7
muon	169598	180	81.596	16357.4	0.6622	157.18	198.27	185.40	44.87	287.1
muon	169598	180	80.883	33503.4	0.7115	156.54	197.99	185.25	45.51	291.2
muon	169598	180	80.173	55850.6	0.6234	155.92	197.64	185.19	46.13	295.1
muon	169598	180	79.636	45226.4	0.5366	155.45	197.40	185.17	46.60	298.2
muon	169598	180	79.100	45559.2	0.6391	154.97	197.15	185.14	47.08	301.2
muon	169598	180	78.358	54817.1	0.6457	154.31	196.86	184.96	47.74	305.4
muon	169598	180	77.809	72798.7	0.5685	153.87	196.54	184.89	48.18	308.2
muon	169598	180	77.221	59229.2	0.5872	153.34	196.30	184.86	48.71	311.6
