sample	event	stratum	what
mcp2k	69922	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 9:2 1->0
mcp2k	69936	control	numu09 0->1; vertex ADVERSE 0.23->57.28cm
mcp2k	70186	control	vertex ADVERSE 0.02->53.50cm
mcp2k	70222	ISO	numu09 1->0
mcp2k	70472	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 16:4 0->1; vertex ADVERSE 3.82->infcm
mcp2k	70538	control	numu09 0->1; vertex ADVERSE 0.59->6.75cm
mcp2k	70612	control	vertex toward 44.95->35.00cm
mcp2k	70816	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 9:1 1->0
mcp2k	71022	ISO	numu09 0->1; vertex ADVERSE 0.00->6.01cm
mcp2k	71092	control	numu09 0->1; vertex toward 54.14->7.75cm
mcp2k	72099	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 12:1000007 0->1; vertex ADVERSE 0.00->infcm
mcp2k	72298	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 15:7 1->0
mcp2k	72764	other	stm bundle 6:10 0->1
mcp2k	73336	ISO	numu09 0->1
mcp2k	73688	ISO	numu09 1->0
mcp2k	74146	control	vertex toward 95.97->0.42cm
mcp2k	74270	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 22:1000016 0->1; vertex ADVERSE 17.14->infcm
mcp2k	74784	ISO	numu09 1->0
mcp2k	75040	control	vertex ADVERSE 0.10->1.69cm
mcp2k	75052	ISO	numu09 0->1
mcp2k	75316	control	vertex toward 9.63->0.45cm
mcp2k	75678	control	vertex ADVERSE 0.00->551.06cm
mcp2k	75954	ISO	nue7 1->0; nue43 1->0; vertex ADVERSE 0.63->3.40cm
mcp2k	76038	control	numu09 1->0; vertex ADVERSE 0.23->3.89cm
mcp2k	76147	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 5:1000001 1->0
mcp2k	76346	control	numu09 0->1; vertex toward 37.04->29.88cm
mcp2k	77328	ISO	vertex ADVERSE 0.37->1.84cm
mcp2k	77702	ISO	vertex ADVERSE 0.15->4.14cm
mcp2k	79220	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 12:1 1->0
mcp2k	83048	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 9:1000006 0->1
mcp2k	90179	control	vertex ADVERSE 0.03->1.81cm
mcp2k	92225	ISO	vertex ADVERSE 1.49->5.32cm
mcp2k	92552	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 3:1000003 1->0
mcp2k	93655	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 6:7 1->0
mcp2k	93776	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 9:1000000 0->1; vertex ADVERSE 0.00->infcm
mcp2k	94029	control	numu09 0->1
mcp2k	94392	ISO	vertex ADVERSE 0.20->1.26cm
mcp2k	94546	ISO	vertex ADVERSE 0.94->2.33cm
mcp2k	95170	control	vertex ADVERSE 68.71->70.10cm
mcp2k	95405	ISO	numu09 1->0
mcp2k	97010	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 21:4 0->1
mcp2k	97062	ISO	numu09 1->0; vertex toward 35.15->0.81cm
mcp2k	97231	ISO	vertex ADVERSE 2.18->3.65cm
mcp2k	98353	control	vertex ADVERSE 1.52->6.27cm
mcp2k	98704	control	vertex ADVERSE 1.26->2.42cm
mcp2k	99232	ISO	vertex ADVERSE 0.27->5.60cm
mcp2k	99716	ISO	vertex ADVERSE 0.20->2.04cm
mcp2k	100222	ISO	nue43 0->1; numu09 1->0
mcp2k	100640	control	numu09 0->1
mcp2k	101828	control	label nu-candidate->cosmic-tagged; stm bundle 18:1000006 0->1
mcp2k	103952	ISO	vertex ADVERSE 0.51->162.87cm
mcp2k	104260	control	numu09 0->1
mcp2k	105316	ISO	numu09 1->0
mcp2k	105404	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 4:5 1->0
mcp2k	105426	ISO	vertex ADVERSE 0.21->1.46cm
mcp2k	105492	control	vertex toward 12.50->0.08cm
mcp2k	157215	control	numu09 0->1
mcp2k	160031	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 15:6 0->1
mcp2k	160537	control	numu09 0->1
mcp2k	161725	ISO	numu09 0->1
mcp2k	162363	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 12:3 1->0
mcp2k	165544	ISO	numu09 0->1; vertex ADVERSE 0.04->21.33cm
mcp2k	165767	ISO	numu09 0->1
mcp2k	167351	ISO	vertex toward 134.89->2.33cm
mcp2k	168448	ISO	numu09 1->0
mcp2k	169306	ISO	numu09 0->1
mcp2k	170098	ISO	numu09 1->0
mcp2k	170274	control	numu09 0->1
mcp2k	170326	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 8:7 0->1; vertex ADVERSE 2.19->infcm
mcp2k	170585	control	numu09 1->0
mcp2k	173048	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 17:1000005 1->0
mcp2k	173093	control	vertex ADVERSE 0.00->38.44cm
mcp2k	173340	ISO	numu09 0->1
mcp2k	173450	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:6 0->1
mcp2k	173620	ISO	vertex ADVERSE 15.09->102.15cm
mcp2k	173912	ISO	vertex ADVERSE 0.75->5.29cm
mcp2k	174465	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 18:5 1->0
mcp2k	175094	control	numu09 1->0; stm bundle 4:1000003 0->1; vertex ADVERSE 0.16->9.52cm
mcp2k	175117	control	numu09 0->1
mcp2k	176502	ISO	nue43 1->0
mcp2k	176810	control	vertex ADVERSE 0.00->11.09cm
mcp2k	176986	control	vertex ADVERSE 21.96->24.72cm
mcp2k	177068	control	vertex toward 2.08->0.32cm
mcp2k	177521	control	numu09 1->0
mcp2k	177939	ISO	vertex toward 3.50->0.16cm
mcp2k	178225	ISO	numu09 0->1
mcp2k	178535	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 2:3 0->1; vertex ADVERSE 15.15->infcm
mcp2k	178645	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 15:1000008 0->1
mcp2k	178885	control	numu09 0->1; vertex ADVERSE 1.72->3.42cm
mcp2k	179369	control	vertex ADVERSE 10.13->449.69cm
mcp2k	179604	ISO	vertex ADVERSE 0.81->7.19cm
mcp2k	179765	ISO	numu09 0->1
mcp2k	179897	ISO	numu09 0->1
mcp2k	179912	ISO	vertex toward 5.23->1.11cm
mcp2k	180544	ISO	numu09 1->0; vertex ADVERSE 0.81->7.97cm
mcp2k	180645	control	numu09 0->1; vertex toward 2.68->0.31cm
mcp2k	181050	control	numu09 0->1
mcp2k	237798	ISO	vertex ADVERSE 0.41->1.83cm
mcp2k	239404	control	numu09 1->0
mcp2k	241626	ISO	numu09 1->0
mcp2k	242550	ISO	vertex ADVERSE 0.09->4.66cm
mcp2k	242726	control	numu09 1->0; vertex ADVERSE 0.08->3.03cm
mcp2k	242748	control	numu09 1->0
mcp2k	242814	ISO	numu09 1->0
mcp2k	275011	ISO	numu09 1->0
mcp2k	279537	ISO	numu09 0->1
mcp2k	280159	ISO	vertex ADVERSE 13.21->27.27cm
mcp2k	280709	control	vertex toward 27.25->0.64cm
mcp2k	280945	control	vertex toward 105.72->0.17cm
mcp2k	281567	ISO	vertex toward 10.72->6.57cm
mcp2k	281781	control	numu09 1->0; vertex ADVERSE 0.29->80.04cm
mcp2k	281985	ISO	vertex ADVERSE 0.26->2.19cm
mcp2k	282271	ISO	numu09 1->0
mcp2k	282909	control	vertex ADVERSE 10.98->15.05cm
mcp2k	283299	ISO	vertex ADVERSE 0.00->2.30cm
mcp2k	285680	ISO	numu09 1->0; vertex ADVERSE 0.13->6.79cm
mcp2k	286296	ISO	numu09 0->1; vertex ADVERSE 3.18->9.73cm
mcp2k	289246	control	numu09 1->0
mcp2k	290542	ISO	numu09 1->0
mcp2k	290588	ISO	numu09 1->0; vertex ADVERSE 0.32->3.12cm
mcp2k	292810	ISO	numu09 0->1
mcp2k	293470	control	vertex ADVERSE 0.00->5.58cm
mcp2k	316021	ISO	numu09 1->0
mcp2k	316065	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 11:1000001 0->1
mcp2k	316197	ISO	vertex toward 33.23->0.37cm
mcp2k	317911	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 25:1000007 0->1
mcp2k	318021	ISO	vertex toward 6.56->0.35cm
mcp2k	319871	control	vertex ADVERSE 0.60->1.82cm
mcp2k	320091	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 9:1000009 0->1
mcp2k	321235	ISO	vertex ADVERSE 0.26->195.59cm
mcp2k	322181	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 8:1000005 0->1; vertex ADVERSE 0.30->infcm
mcp2k	322509	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 17:1000007 1->0
mcp2k	322707	ISO	vertex ADVERSE 0.16->27.69cm
mcp2k	322861	control	numu09 0->1
mcp2k	323171	ISO	vertex ADVERSE 0.22->4.01cm
mcp2k	323369	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:9 0->1; vertex ADVERSE 235.09->infcm
mcp2k	346746	ISO	numu09 0->1
mcp2k	347824	control	vertex ADVERSE 1.00->7.10cm
mcp2k	348088	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 8:3 0->1
mcp2k	349056	ISO	numu09 1->0
mcp2k	349122	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 9:4 1->0
mcp2k	349276	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 21:0 0->1
mcp2k	350354	ISO	numu09 0->1
mcp2k	350882	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 5:8 1->0
mcp2k	352136	control	label cosmic-tagged->nu-candidate; stm bundle 14:1000000 1->0
mcp2k	354248	ISO	numu09 0->1
mcp2k	355106	control	vertex toward 352.89->0.00cm
mcp2k	388323	control	numu09 1->0
mcp2k	391415	ISO	numu09 1->0; vertex ADVERSE 0.09->73.40cm
mcp2k	391777	control	numu09 0->1
mcp2k	391899	ISO	vertex ADVERSE 0.47->5.32cm
mcp2k	392527	ISO	numu09 1->0
mcp2k	392900	ISO	numu09 1->0
mcp2k	393133	control	vertex toward 31.96->0.30cm
mcp2k	394167	control	nue43 1->0
mcp2k	394483	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 3:1000001 1->0
mcp2k	394629	other	label nu-candidate->cosmic-tagged; stm bundle 16:1000015 0->1
mcp2k	395079	ISO	numu09 0->1
mcp2k	395277	control	numu09 0->1; vertex ADVERSE 10.29->68.12cm
mcp2k	395695	ISO	nue43 0->1
mcp2k	395837	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 22:4 0->1; vertex ADVERSE 0.00->infcm
mcp2k	396551	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:3 0->1
mcp2k	397487	control	stm bundle 10:10 0->1; vertex ADVERSE 5.82->248.72cm
mcp2k	397498	ISO	numu09 0->1
mcp2k	397542	ISO	vertex ADVERSE 2.35->3.56cm
mcp2k	399061	control	numu09 1->0
mcp2k	400073	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000004 1->0
mcp2k	400185	control	vertex ADVERSE 0.00->63.81cm
mcp2k	400239	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 5:8 0->1
mcp2k	400273	control	stm bundle 5:7 1->0
mcp2k	400779	control	numu09 1->0; vertex toward 6.72->0.16cm
mcp2k	402297	ISO	numu09 1->0
mcp2k	404629	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 21:9 1->0
mcp2k	405927	control	vertex ADVERSE 6.04->8.80cm
mcp2k	406367	control	vertex ADVERSE 0.77->64.17cm
mcp2k	406631	control	vertex toward 206.10->0.02cm
mcp2k	407798	control	numu09 0->1
mcp2k	407886	ISO	vertex toward 104.15->41.95cm
mcp2k	409888	control	vertex toward 2.96->1.04cm
mcp2k	410566	control	numu09 1->0
mcp2k	410680	ISO	numu09 1->0; vertex toward 3.56->1.47cm
mcp2k	412396	ISO	vertex ADVERSE 0.38->1.87cm
mcp2k	413580	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000008 1->0
mcp2k	414240	ISO	vertex ADVERSE 21.23->23.19cm
mcp2k	414288	control	vertex toward 4.52->0.07cm
mcp2k	414306	ISO	numu09 0->1; vertex ADVERSE 0.00->13.40cm
mcp2k	415564	ISO	numu09 1->0
mcp2k	417782	ISO	vertex toward 10.98->4.45cm
mcp2k	474612	control	numu09 0->1; vertex ADVERSE 0.00->18.29cm
mcp2k	475096	control	label nu-candidate->cosmic-tagged; stm bundle 19:2 0->1
mcp2k	478088	ISO	vertex ADVERSE 0.06->3.87cm
mcp2k	478880	control	vertex ADVERSE 0.01->22.78cm
mcp2k	479650	ISO	vertex toward 25.87->2.04cm
mcp2k	494847	control	numu09 1->0; vertex ADVERSE 0.00->139.24cm
mcp2k	495881	control	numu09 0->1
mcp2k	497311	ISO	vertex toward 191.78->145.60cm
mcp2k	497553	control	vertex ADVERSE 0.44->1.74cm
mcp2k	498675	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 15:1000001 0->1
mcp2k	499423	control	vertex ADVERSE 17.42->41.36cm
mcp2k	499577	control	vertex toward 1.43->0.15cm
mcp2k	500567	control	numu09 1->0
mcp2k	502019	control	numu09 0->1
