sample	event	stratum	what
mcp1k	166804	control	numu09 0->1; vertex toward 24.66->1.34cm
mcp1k	166870	ISO	vertex ADVERSE 2.52->18.94cm
mcp1k	168614	ISO	numu09 1->0
mcp1k	168658	control	vertex ADVERSE 0.00->3.42cm
mcp1k	169708	other	fc bundle 12:6 0->1
mcp1k	170792	ISO	numu09 1->0
mcp1k	170984	other	fc bundle 9:1000011 0->1
mcp1k	171892	control	fc bundle 23:12 0->1; vertex ADVERSE 0.00->12.81cm
mcp1k	172090	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 10:1000003 0->1
mcp1k	172788	ISO	nu_eval 1->0; numu09 1->0; stm bundle 26:1000000 0->1; vertex ADVERSE 99.26->infcm
mcp1k	173256	other	fc bundle 14:14 0->1
mcp1k	174928	ISO	vertex ADVERSE 0.41->1.73cm
mcp1k	175104	other	fc bundle 7:1000005 0->1
mcp1k	175808	ISO	numu09 0->1; vertex toward 9.90->1.95cm
mcp1k	276836	control	numu09 0->1; vertex toward 224.78->48.34cm
mcp1k	278046	ISO	vertex toward 7.74->0.53cm
mcp1k	278640	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 17:3 0->1; vertex ADVERSE 0.00->infcm
mcp1k	278794	control	vertex ADVERSE 0.00->16.96cm
mcp1k	279080	other	fc bundle 2:9 0->1
mcp1k	279256	ISO	vertex toward 29.46->0.13cm
mcp1k	279445	control	numu09 0->1
mcp1k	279951	other	fc bundle 14:12 0->1
mcp1k	280017	control	vertex toward 3.66->2.33cm
mcp1k	280752	control	vertex ADVERSE 0.76->3.44cm
mcp1k	281148	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 13:9 1->0
mcp1k	281337	control	fc bundle 8:6 0->1
mcp1k	281527	control	vertex ADVERSE 0.15->153.16cm
mcp1k	281632	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 8:7 1->0
mcp1k	281639	control	vertex ADVERSE 0.00->29.73cm
mcp1k	281918	other	fc bundle 22:1000010 0->1
mcp1k	281953	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 10:1000001 0->1; vertex ADVERSE 0.00->infcm
mcp1k	282057	control	numu09 0->1; vertex toward 5.39->0.21cm
mcp1k	282072	ISO	vertex ADVERSE 0.16->1.68cm
mcp1k	282204	ISO	vertex ADVERSE 0.74->3.63cm
mcp1k	282231	ISO	numu09 1->0
mcp1k	282715	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 14:1000004 1->0
mcp1k	282737	control	vertex ADVERSE 0.06->29.30cm
mcp1k	282871	other	fc bundle 15:11 0->1
mcp1k	282979	ISO	vertex ADVERSE 87.82->96.18cm
mcp1k	283463	ISO	vertex ADVERSE 0.92->2.49cm
mcp1k	283515	ISO	numu09 1->0
mcp1k	283529	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 12:0 1->0
mcp1k	283691	control	vertex ADVERSE 0.15->16.13cm
mcp1k	283905	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 4:5 0->1; vertex ADVERSE 0.00->infcm
mcp1k	284145	ISO	vertex toward 5.68->0.46cm
mcp1k	284235	control	vertex ADVERSE 1.73->30.94cm
mcp1k	284255	other	fc bundle 7:1000007 0->1
mcp1k	285253	control	numu09 0->1
mcp1k	285366	control	nu_eval 1->0; stm bundle 13:1000001 0->1; vertex ADVERSE 66.92->infcm
mcp1k	285443	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 7:3 0->1; vertex ADVERSE 0.00->infcm
mcp1k	285564	ISO	fc bundle 16:14 0->1
mcp1k	285663	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 7:1000002 1->0
mcp1k	285665	ISO	vertex toward 88.95->2.20cm
mcp1k	285929	control	vertex toward 1.31->0.13cm
mcp1k	285971	control	vertex ADVERSE 0.00->1.36cm
mcp1k	286021	other	stm bundle 8:1000007 0->1
mcp1k	286180	control	vertex ADVERSE 1.88->5.96cm
mcp1k	286353	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 9:4 0->1; vertex ADVERSE 262.56->infcm
mcp1k	286655	control	vertex toward 27.88->7.96cm
mcp1k	286681	ISO	vertex toward 68.62->6.98cm
mcp1k	286818	control	vertex ADVERSE 0.00->1.97cm
mcp1k	286906	control	numu09 1->0; vertex toward 2.79->0.12cm
mcp1k	287007	ISO	numu09 0->1
mcp1k	287517	ISO	vertex ADVERSE 0.09->1.32cm
mcp1k	287555	ISO	vertex toward 1.86->0.29cm
mcp1k	287825	ISO	vertex ADVERSE 0.57->4.86cm
mcp1k	287830	control	numu09 1->0
mcp1k	287896	other	fc bundle 16:4 0->1
mcp1k	288327	ISO	nu_eval 1->0
mcp1k	288745	control	numu09 0->1
mcp1k	289295	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 15:8 1->0
mcp1k	289805	other	fc bundle 12:1000010 0->1
mcp1k	290052	ISO	vertex ADVERSE 0.24->69.15cm
mcp1k	291345	other	fc bundle 1:9 0->1
mcp1k	292406	control	numu09 0->1
mcp1k	292643	control	vertex ADVERSE 0.71->22.27cm
mcp1k	293149	ISO	vertex ADVERSE 24.24->31.18cm
mcp1k	293391	other	fc bundle 9:1000010 0->1
mcp1k	313781	control	vertex toward 40.53->0.21cm
mcp1k	314881	other	fc bundle 5:1000006 0->1
mcp1k	315013	control	vertex ADVERSE 0.00->212.64cm
mcp1k	315167	ISO	vertex toward 1.45->0.38cm
mcp1k	315343	ISO	vertex toward 10.91->0.80cm
mcp1k	315497	ISO	numu09 1->0
mcp1k	315871	control	vertex ADVERSE 0.14->2.40cm
mcp1k	316025	ISO	numu09 1->0; vertex ADVERSE 0.25->7.69cm
mcp1k	317543	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 15:1 1->0
mcp1k	320095	other	fc bundle 9:5 0->1
mcp1k	321107	ISO	vertex ADVERSE 0.02->3.88cm
mcp1k	321173	ISO	vertex toward 22.10->1.15cm
mcp1k	321371	ISO	label nu-candidate->cosmic-tagged; stm bundle 18:1000002 0->1; vertex ADVERSE 0.16->62.69cm
mcp1k	321525	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 5:0 1->0
mcp1k	345655	other	fc bundle 1:5 0->1
mcp1k	347085	control	numu09 1->0; vertex ADVERSE 0.61->3.54cm
mcp1k	347129	control	vertex ADVERSE 1.22->64.90cm
mcp1k	348515	control	vertex toward 56.17->18.34cm
mcp1k	348713	ISO	numu09 0->1; vertex ADVERSE 0.00->90.25cm
mcp1k	349087	control	vertex toward 2.69->0.05cm
mcp1k	349373	other	fc bundle 18:1000008 0->1
mcp1k	349461	ISO	vertex ADVERSE 0.25->3.79cm
mcp1k	349835	ISO	vertex ADVERSE 0.05->1.23cm
mcp1k	350935	control	vertex toward 1.17->0.06cm
mcp1k	353223	ISO	numu09 0->1
mcp1k	386332	control	numu09 0->1
mcp1k	386948	control	vertex toward 48.50->4.63cm
mcp1k	388752	other	fc bundle 6:1000009 0->1
mcp1k	388972	other	fc bundle 2:7 0->1
mcp1k	389544	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 13:4 1->0
mcp1k	389588	control	vertex toward 4.36->0.25cm
mcp1k	389874	control	vertex ADVERSE 0.00->12.96cm
mcp1k	390864	ISO	vertex toward 93.19->0.10cm
mcp1k	391238	control	fc bundle 8:2 0->1
mcp1k	391260	ISO	numu09 1->0; vertex ADVERSE 0.19->6.45cm
mcp1k	391722	other	fc bundle 4:1000014 0->1
mcp1k	391766	control	vertex toward 115.52->0.41cm
mcp1k	392200	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 6:0 1->0
mcp1k	392354	other	fc bundle 14:11 0->1
mcp1k	393212	control	vertex ADVERSE 2.22->25.12cm
mcp1k	394642	ISO	vertex ADVERSE 0.17->2.92cm
mcp1k	395610	control	numu09 1->0
mcp1k	397238	other	fc bundle 1:6 0->1
mcp1k	397392	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 13:4 1->0
mcp1k	399052	ISO	vertex toward 21.87->0.12cm
mcp1k	399382	other	fc bundle 1:11 0->1
mcp1k	399426	other	fc bundle 1:9 0->1
mcp1k	399856	ISO	vertex ADVERSE 0.00->61.20cm
mcp1k	400174	other	fc bundle 2:5 0->1
mcp1k	400504	ISO	vertex ADVERSE 0.00->2.70cm
mcp1k	400856	control	vertex toward 6.08->0.86cm
mcp1k	401054	control	vertex toward 1.69->0.17cm
mcp1k	401780	ISO	numu09 0->1; vertex toward 63.62->8.96cm
mcp1k	401934	other	fc bundle 10:1000013 0->1
mcp1k	402330	control	numu09 1->0
mcp1k	402528	other	fc bundle 15:1000012 0->1
mcp1k	402880	ISO	vertex ADVERSE 0.00->4.73cm
mcp1k	402968	other	fc bundle 10:1000017 0->1
mcp1k	404244	control	numu09 0->1
mcp1k	404684	control	vertex ADVERSE 54.96->56.04cm
mcp1k	405190	other	fc bundle 12:1000009 0->1
mcp1k	405234	control	numu09 0->1; vertex ADVERSE 0.13->5.90cm
mcp1k	405454	control	fc bundle 7:1000004 0->1
mcp1k	405740	ISO	numu09 0->1
mcp1k	406752	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 7:6 0->1
mcp1k	406796	control	vertex ADVERSE 0.62->1.97cm
mcp1k	409458	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 8:4 1->0
mcp1k	409546	control	vertex ADVERSE 1.86->18.06cm
mcp1k	409920	control	fc bundle 9:1000014 0->1
mcp1k	410008	control	numu09 1->0
mcp1k	411460	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 6:12 0->1; vertex ADVERSE 2.71->infcm
mcp1k	412692	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 13:1 1->0
mcp1k	486687	ISO	vertex ADVERSE 0.06->2.64cm
mcp1k	486907	control	numu09 1->0
mcp1k	487853	ISO	vertex ADVERSE 5.69->10.74cm
mcp1k	488139	control	vertex ADVERSE 0.14->5.93cm
mcp1k	489459	other	fc bundle 6:1000013 0->1
mcp1k	489679	other	fc bundle 11:11 0->1
mcp1k	492891	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 13:1000000 1->0
mcp2k	47278	control	numu09 1->0; vertex ADVERSE 0.21->27.30cm
mcp2k	50226	other	fc bundle 11:1000006 0->1
mcp2k	51128	control	numu09 0->1; vertex ADVERSE 0.22->12.71cm
mcp2k	51546	ISO	numu09 0->1; vertex ADVERSE 0.00->4.48cm
mcp2k	52404	other	fc bundle 14:1000010 0->1
mcp2k	52605	control	vertex toward 24.69->5.51cm
mcp2k	52693	control	vertex ADVERSE 0.01->19.22cm
mcp2k	53130	control	numu09 0->1; vertex ADVERSE 0.63->1.65cm
mcp2k	54629	control	label nu-candidate->cosmic-tagged; stm bundle 15:5 0->1
mcp2k	54640	other	fc bundle 10:5 0->1
mcp2k	55154	other	fc bundle 12:1000010 0->1
mcp2k	55740	control	numu09 0->1; vertex toward 235.97->0.32cm
mcp2k	55806	other	fc bundle 12:1000004 0->1
mcp2k	56136	other	fc bundle 13:12 0->1
mcp2k	56180	ISO	numu09 1->0
mcp2k	56334	other	fc bundle 18:12 0->1
mcp2k	56763	control	vertex toward 13.86->5.24cm
mcp2k	56972	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 17:1000004 0->1; vertex ADVERSE 0.36->infcm
mcp2k	57665	other	fc bundle 13:1000006 0->1
mcp2k	57709	ISO	vertex toward 3.36->0.19cm
mcp2k	57731	other	fc bundle 15:11 0->1
mcp2k	57742	ISO	vertex ADVERSE 0.31->2.46cm
mcp2k	58072	ISO	vertex ADVERSE 0.20->12.17cm
mcp2k	65266	control	numu09 0->1; vertex toward 45.47->0.19cm
mcp2k	65948	ISO	numu09 0->1
mcp2k	66718	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 11:0 1->0
mcp2k	66872	ISO	numu09 1->0; vertex ADVERSE 5.12->62.21cm
mcp2k	67296	other	fc bundle 1:9 0->1
mcp2k	67356	other	fc bundle 1:11 0->1
mcp2k	67840	other	fc bundle 6:6 0->1
mcp2k	67868	control	numu09 0->1
mcp2k	67942	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 22:1000008 0->1; vertex ADVERSE 0.00->infcm
mcp2k	68748	ISO	vertex ADVERSE 0.00->6.21cm
mcp2k	69232	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 20:1000001 0->1
mcp2k	69306	control	numu09 1->0
mcp2k	69518	other	fc bundle 1:11 0->1
mcp2k	69556	control	numu09 1->0
mcp2k	69936	control	vertex ADVERSE 0.23->57.52cm
mcp2k	70124	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 18:1000008 1->0
mcp2k	70288	control	fc bundle 7:5 0->1
mcp2k	70472	ISO	numu09 0->1
mcp2k	70612	control	vertex toward 44.95->35.65cm
mcp2k	71022	ISO	numu09 0->1; vertex ADVERSE 0.00->2.34cm
mcp2k	71681	other	fc bundle 4:1000004 0->1
mcp2k	72099	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 12:1000007 0->1; vertex ADVERSE 0.00->infcm
mcp2k	72378	other	fc bundle 10:1000009 0->1
mcp2k	72570	other	fc bundle 6:1000008 0->1
mcp2k	72760	control	fc bundle 9:7 0->1
mcp2k	73199	other	fc bundle 10:5 0->1
mcp2k	73336	ISO	vertex ADVERSE 0.63->2.50cm
mcp2k	73538	ISO	numu09 0->1
mcp2k	73793	other	fc bundle 9:10 0->1
mcp2k	74270	control	vertex toward 17.14->0.17cm
mcp2k	75004	control	fc bundle 13:1000007 0->1
mcp2k	75040	control	vertex ADVERSE 0.10->1.44cm
mcp2k	75128	other	fc bundle 12:1000009 0->1
mcp2k	75316	control	vertex toward 9.63->0.31cm
mcp2k	75678	control	numu09 0->1
mcp2k	75729	control	numu09 1->0
mcp2k	76346	control	vertex toward 37.04->30.96cm
mcp2k	76866	control	vertex toward 19.96->0.40cm
mcp2k	77328	ISO	vertex ADVERSE 0.37->1.64cm
mcp2k	77489	other	fc bundle 10:1000009 0->1
mcp2k	77978	control	numu09 0->1
mcp2k	78120	control	numu09 1->0
mcp2k	78682	control	fc bundle 8:1000003 0->1
mcp2k	79220	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 12:1 1->0
mcp2k	80672	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 2:9 0->1
mcp2k	82828	other	fc bundle 14:8 0->1
mcp2k	90003	control	numu09 0->1
mcp2k	90135	control	vertex ADVERSE 0.00->128.93cm
mcp2k	91653	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:4 0->1
mcp2k	92904	control	vertex toward 25.82->6.84cm
mcp2k	92992	control	vertex ADVERSE 0.16->56.78cm
mcp2k	94029	control	numu09 0->1
mcp2k	94392	ISO	numu09 1->0; vertex ADVERSE 0.20->1.85cm
mcp2k	94546	ISO	vertex ADVERSE 0.94->3.62cm
mcp2k	95170	control	numu09 0->1; vertex toward 68.71->66.06cm
mcp2k	95361	other	fc bundle 17:1000008 0->1
mcp2k	95405	ISO	vertex toward 2.96->0.81cm
mcp2k	95544	other	fc bundle 16:1000013 0->1
mcp2k	96328	other	fc bundle 13:7 0->1
mcp2k	96636	control	fc bundle 12:7 0->1
mcp2k	97010	ISO	numu09 1->0
mcp2k	97062	ISO	vertex toward 35.15->0.97cm
mcp2k	97231	ISO	vertex ADVERSE 2.18->4.01cm
mcp2k	98298	control	fc bundle 12:5 0->1
mcp2k	98353	control	vertex ADVERSE 1.52->6.33cm
mcp2k	98382	control	numu09 0->1
mcp2k	98474	control	fc bundle 14:1000003 0->1
mcp2k	98660	ISO	stm bundle 23:1000011 1->0
mcp2k	98870	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 10:1000004 1->0
mcp2k	99178	other	fc bundle 1:5 0->1
mcp2k	99218	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 15:6 1->0
mcp2k	99232	ISO	vertex ADVERSE 0.27->32.77cm
mcp2k	99636	other	label cosmic-tagged->nu-candidate; stm bundle 21:1000010 1->0
mcp2k	99702	control	fc bundle 2:5 0->1
mcp2k	99716	ISO	vertex ADVERSE 0.20->3.15cm
mcp2k	99728	other	fc bundle 27:1000017 0->1
mcp2k	100157	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 5:0 0->1
mcp2k	100640	control	numu09 0->1
mcp2k	100728	control	numu09 0->1; stm bundle 9:1000004 1->0
mcp2k	101004	control	vertex toward 7.33->0.07cm
mcp2k	101498	ISO	numu09 1->0
mcp2k	101873	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 7:6 1->0
mcp2k	103391	ISO	numu09 1->0
mcp2k	103798	control	vertex ADVERSE 0.17->18.93cm
mcp2k	104260	control	numu09 0->1
mcp2k	104304	ISO	vertex ADVERSE 0.28->1.44cm
mcp2k	105140	control	vertex ADVERSE 0.00->4.08cm
mcp2k	105316	ISO	numu09 1->0; vertex ADVERSE 0.75->1.93cm
mcp2k	105404	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 4:5 1->0
mcp2k	105426	ISO	vertex ADVERSE 0.21->5.83cm
mcp2k	105492	control	vertex toward 12.50->0.09cm
mcp2k	157215	control	numu09 0->1
mcp2k	157281	ISO	vertex ADVERSE 0.09->1.40cm
mcp2k	158689	control	label cosmic-tagged->nu-candidate; numu09 0->1; stm bundle 8:5 1->0
mcp2k	159723	other	fc bundle 1:11 0->1
mcp2k	160031	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 15:6 0->1
mcp2k	161043	control	vertex ADVERSE 0.16->11.66cm
mcp2k	161725	ISO	numu09 0->1
mcp2k	162143	ISO	vertex ADVERSE 0.16->1.18cm
mcp2k	163507	other	fc bundle 15:8 0->1
mcp2k	163771	ISO	numu09 1->0; vertex ADVERSE 0.00->98.63cm
mcp2k	164466	control	numu09 1->0
mcp2k	165544	ISO	vertex ADVERSE 0.04->19.24cm
mcp2k	167546	other	fc bundle 13:1000008 0->1
mcp2k	167744	control	label nu-candidate->cosmic-tagged; stm bundle 13:4 0->1; vertex ADVERSE 0.00->203.69cm
mcp2k	168052	other	fc bundle 7:1000013 0->1
mcp2k	168209	ISO	vertex ADVERSE 0.14->1.62cm
mcp2k	168448	ISO	numu09 1->0; vertex ADVERSE 0.97->3.67cm
mcp2k	169221	ISO	numu09 0->1; vertex ADVERSE 0.00->1.62cm
mcp2k	169240	ISO	vertex toward 1.87->0.53cm
mcp2k	169724	control	numu09 1->0
mcp2k	169776	other	fc bundle 15:1000005 0->1
mcp2k	170274	control	numu09 0->1; vertex ADVERSE 0.00->11.28cm
mcp2k	170326	control	vertex toward 2.19->1.07cm
mcp2k	171404	other	fc bundle 5:1000011 0->1
mcp2k	171729	ISO	fc bundle 9:1000003 1->0
mcp2k	171748	other	fc bundle 11:8 0->1
mcp2k	172020	ISO	numu09 1->0
mcp2k	172543	other	fc bundle 3:1000008 0->1
mcp2k	173048	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 17:1000005 1->0
mcp2k	173093	control	vertex ADVERSE 0.00->45.74cm
mcp2k	173450	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:6 0->1
mcp2k	173620	ISO	vertex ADVERSE 15.09->102.05cm
mcp2k	173862	other	fc bundle 10:1000011 0->1
mcp2k	174302	control	numu09 0->1
mcp2k	174443	other	fc bundle 14:9 0->1
mcp2k	174771	ISO	vertex ADVERSE 0.46->1.74cm
mcp2k	174795	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 19:6 0->1; fc bundle 19:6 1->0; vertex ADVERSE 0.00->infcm
mcp2k	175094	control	stm bundle 4:1000003 0->1
mcp2k	176159	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000008 1->0
mcp2k	176181	other	fc bundle 14:1000009 0->1
mcp2k	176502	ISO	nue43 1->0
mcp2k	176810	control	vertex ADVERSE 0.00->11.07cm
mcp2k	176926	other	fc bundle 9:3 0->1
mcp2k	176980	other	fc bundle 9:6 0->1
mcp2k	176986	control	vertex ADVERSE 21.96->24.48cm
mcp2k	177068	control	vertex ADVERSE 2.08->27.10cm
mcp2k	177193	other	fc bundle 15:1000014 0->1
mcp2k	177266	control	vertex ADVERSE 0.20->1.23cm
mcp2k	177278	other	fc bundle 17:9 0->1
mcp2k	177787	other	fc bundle 9:4 0->1
mcp2k	177910	other	fc bundle 12:1000010 0->1
mcp2k	177939	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 11:7 0->1; vertex ADVERSE 3.50->infcm
mcp2k	177961	control	vertex ADVERSE 0.26->7.97cm
mcp2k	178445	control	numu09 0->1
mcp2k	178535	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 2:3 0->1; vertex ADVERSE 15.15->infcm
mcp2k	178645	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 15:1000008 0->1
mcp2k	178982	other	fc bundle 2:6 0->1
mcp2k	179246	control	numu09 0->1; vertex toward 31.91->0.12cm
mcp2k	179435	other	fc bundle 8:1000012 0->1
mcp2k	179604	ISO	vertex ADVERSE 0.81->7.30cm
mcp2k	179765	ISO	numu09 0->1
mcp2k	179840	control	fc bundle 17:1000011 0->1
mcp2k	180544	ISO	numu09 1->0; vertex ADVERSE 0.81->7.48cm
mcp2k	180645	control	numu09 0->1; fc bundle 13:1000007 0->1; vertex toward 2.68->0.30cm
mcp2k	180777	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; numu09 0->1; stm bundle 7:1000003 1->0
mcp2k	236610	ISO	vertex ADVERSE 0.63->4.97cm
mcp2k	237380	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 2:3 0->1
mcp2k	237446	ISO	vertex ADVERSE 0.05->1.95cm
mcp2k	239404	control	numu09 1->0
mcp2k	240196	control	numu09 1->0
mcp2k	242748	control	numu09 1->0
mcp2k	275011	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 11:3 0->1
mcp2k	280153	control	numu09 0->1
mcp2k	280159	ISO	vertex ADVERSE 13.21->27.12cm
mcp2k	280461	other	fc bundle 5:7 0->1
mcp2k	280709	control	vertex ADVERSE 27.25->47.09cm
mcp2k	281215	other	fc bundle 1:9 0->1
mcp2k	281567	ISO	vertex ADVERSE 10.72->18.65cm
mcp2k	281781	control	numu09 1->0; vertex ADVERSE 0.29->45.35cm
mcp2k	282909	control	numu09 1->0
mcp2k	283035	control	fc bundle 9:1000012 0->1
mcp2k	283299	ISO	vertex ADVERSE 0.00->3.22cm
mcp2k	283525	control	fc bundle 9:5 0->1
mcp2k	283876	other	fc bundle 15:1000007 0->1
mcp2k	284025	other	fc bundle 10:1000006 0->1
mcp2k	284030	other	fc bundle 9:6 0->1
mcp2k	284206	control	nue43 0->1
mcp2k	284905	other	fc bundle 5:10 0->1
mcp2k	285416	other	fc bundle 11:1000010 0->1
mcp2k	285680	ISO	numu09 1->0
mcp2k	286120	control	fc bundle 6:1000008 0->1
mcp2k	286296	ISO	vertex ADVERSE 3.18->9.74cm
mcp2k	286450	other	fc bundle 4:11 0->1
mcp2k	286621	other	fc bundle 1:3 0->1
mcp2k	289246	control	numu09 1->0
mcp2k	289508	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 17:2 0->1
mcp2k	290588	ISO	vertex ADVERSE 0.32->2.18cm
mcp2k	291248	other	fc bundle 17:1000011 0->1
mcp2k	291754	other	fc bundle 12:1000010 0->1
mcp2k	292722	ISO	vertex ADVERSE 0.28->2.23cm
mcp2k	293536	ISO	vertex ADVERSE 0.59->5.02cm
mcp2k	316021	ISO	numu09 1->0
mcp2k	316043	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 14:1000006 1->0
mcp2k	316065	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 11:1000001 0->1
mcp2k	316987	control	vertex ADVERSE 0.63->1.98cm
mcp2k	317077	control	vertex ADVERSE 0.20->6.39cm
mcp2k	317957	control	numu09 0->1
mcp2k	318021	ISO	vertex toward 6.56->0.20cm
mcp2k	318197	control	fc bundle 16:5 0->1
mcp2k	318769	control	numu09 0->1
mcp2k	319475	ISO	numu09 0->1; vertex ADVERSE 0.43->6.45cm
mcp2k	320925	control	fc bundle 7:12 0->1
mcp2k	321015	ISO	vertex toward 28.95->6.61cm
mcp2k	321169	control	vertex toward 19.00->1.15cm
mcp2k	321741	control	numu09 0->1
mcp2k	321849	ISO	numu09 1->0
