sample	event	stratum	what
mcp2k	79491	ISO	vertex ADVERSE 0.33->2.96cm
mcp2k	81420	ISO	vertex ADVERSE 0.40->1.55cm
mcp2k	90003	control	numu09 0->1
mcp2k	90179	control	vertex ADVERSE 0.03->8.67cm
mcp2k	92225	ISO	vertex ADVERSE 1.49->3.50cm
mcp2k	93105	ISO	vertex ADVERSE 0.28->3.59cm
mcp2k	93776	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 9:1000000 0->1; vertex ADVERSE 0.00->infcm
mcp2k	94224	ISO	vertex ADVERSE 0.98->2.57cm
mcp2k	95405	ISO	vertex toward 2.96->1.17cm
mcp2k	95690	ISO	vertex ADVERSE 0.13->1.15cm
mcp2k	97062	ISO	vertex ADVERSE 35.15->71.25cm
mcp2k	97231	ISO	vertex ADVERSE 2.18->3.96cm
mcp2k	98294	ISO	vertex ADVERSE 0.00->22.62cm
mcp2k	98660	ISO	stm bundle 23:1000011 1->0
mcp2k	98704	control	vertex toward 1.26->0.01cm
mcp2k	99232	ISO	vertex ADVERSE 0.27->10.53cm
mcp2k	100222	ISO	nue43 0->1
mcp2k	100728	control	numu09 0->1; stm bundle 9:1000004 1->0
mcp2k	101675	ISO	vertex ADVERSE 0.23->4.73cm
mcp2k	103952	ISO	vertex ADVERSE 0.51->33.69cm
mcp2k	104260	control	numu09 0->1; vertex ADVERSE 0.00->5.66cm
mcp2k	105426	ISO	vertex ADVERSE 0.21->2.16cm
mcp2k	105492	control	vertex toward 12.50->0.07cm
mcp2k	157281	ISO	numu09 1->0; vertex ADVERSE 0.09->13.61cm
mcp2k	161725	ISO	numu09 0->1
mcp2k	162143	ISO	vertex ADVERSE 0.16->2.38cm
mcp2k	169221	ISO	vertex ADVERSE 0.00->1.59cm
mcp2k	173340	ISO	vertex ADVERSE 0.00->1.92cm
mcp2k	173620	ISO	numu09 0->1; vertex ADVERSE 15.09->102.04cm
mcp2k	174352	ISO	vertex ADVERSE 1.29->9.09cm
mcp2k	174795	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 19:6 0->1; fc bundle 19:6 1->0; vertex ADVERSE 0.00->infcm
mcp2k	176502	ISO	nue43 1->0
mcp2k	177939	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 11:7 0->1; vertex ADVERSE 3.50->infcm
mcp2k	178570	ISO	vertex ADVERSE 0.29->1.83cm
mcp2k	179752	ISO	numu09 1->0; vertex ADVERSE 0.74->1.77cm
mcp2k	179765	ISO	numu09 0->1
mcp2k	179897	ISO	numu09 0->1
mcp2k	179912	ISO	vertex toward 5.23->2.06cm
mcp2k	180544	ISO	vertex ADVERSE 0.81->12.89cm
mcp2k	181050	control	numu09 0->1
mcp2k	236192	control	numu09 1->0
mcp2k	237446	ISO	vertex ADVERSE 0.05->1.48cm
mcp2k	280159	ISO	vertex ADVERSE 13.21->27.08cm
mcp2k	281567	ISO	vertex toward 10.72->6.95cm
mcp2k	283035	control	fc bundle 9:1000012 0->1
mcp2k	283299	ISO	vertex ADVERSE 0.00->2.39cm
mcp2k	283833	ISO	numu09 0->1; vertex ADVERSE 0.00->28.43cm
mcp2k	283849	ISO	vertex toward 6.42->4.14cm
mcp2k	284047	ISO	vertex ADVERSE 2.05->3.13cm
mcp2k	286296	ISO	vertex ADVERSE 3.18->18.06cm
mcp2k	287770	ISO	vertex ADVERSE 0.02->1.21cm
mcp2k	289862	ISO	vertex toward 14.52->0.28cm
mcp2k	290588	ISO	vertex ADVERSE 0.32->1.35cm
mcp2k	292722	ISO	vertex ADVERSE 0.28->14.90cm
mcp2k	318021	ISO	vertex toward 6.56->4.46cm
mcp2k	321015	ISO	vertex toward 28.95->7.41cm
mcp2k	323171	ISO	vertex ADVERSE 0.22->4.15cm
mcp2k	323369	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:9 0->1; vertex ADVERSE 235.09->infcm
mcp2k	347824	control	numu09 1->0; vertex ADVERSE 1.00->6.92cm
mcp2k	350354	ISO	numu09 0->1; vertex ADVERSE 5.22->22.05cm
mcp2k	354248	ISO	numu09 0->1
mcp2k	390391	ISO	vertex ADVERSE 1.03->3.76cm
mcp2k	390743	control	numu09 1->0
mcp2k	390810	ISO	numu09 1->0; vertex ADVERSE 0.00->25.35cm
mcp2k	393538	ISO	numu09 1->0
mcp2k	395079	ISO	numu09 0->1
mcp2k	396551	ISO	numu09 0->1
mcp2k	396816	control	vertex ADVERSE 32.30->347.28cm
mcp2k	397542	ISO	vertex ADVERSE 2.35->6.16cm
mcp2k	400029	ISO	numu09 1->0; vertex ADVERSE 0.64->52.05cm
mcp2k	400239	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 5:8 0->1
mcp2k	400779	control	vertex toward 6.72->0.21cm
mcp2k	402297	ISO	numu09 1->0
mcp2k	406125	ISO	vertex ADVERSE 0.75->11.16cm
mcp2k	407886	ISO	vertex toward 104.15->42.03cm
mcp2k	410680	ISO	vertex toward 3.56->0.65cm
mcp2k	414240	ISO	numu09 1->0
mcp2k	414306	ISO	numu09 0->1; vertex ADVERSE 0.00->1.94cm
mcp2k	417782	ISO	vertex toward 10.98->6.05cm
mcp2k	473952	ISO	vertex ADVERSE 0.29->4.68cm
mcp2k	474678	control	numu09 0->1
mcp2k	478088	ISO	vertex ADVERSE 0.06->2.93cm
mcp2k	479650	ISO	vertex toward 25.87->14.99cm
mcp2k	497311	ISO	numu09 0->1; vertex toward 191.78->79.16cm
mcp2k	502525	ISO	numu09 1->0; vertex ADVERSE 0.24->1.75cm
