arm	event	block	npts	ngood	length	has_left	f_low	nbins	k	shape	contrast	qneg	holes
base	039349_44	290	38	35	24.2049	1	0.0000	6	1.4423	0.0985	nan	1	0
base	039349_44	380	87	87	54.4798	0	0.2529	8	0.2316	1.6615	0.2531	20	1
base	039349_44	590	460	460	292.3288	0	0.1043	8	0.3676	0.8433	0.9055	40	4
base	039349_44	600	227	209	157.9830	0	0.5694	4	0.1692	0.3692	2.5099	118	7
base	039349_45	170	123	110	92.0590	0	0.7818	6	0.1700	0.5124	1.6693	83	8
base	039349_45	210	67	67	42.6300	0	0.0000	8	1.1770	0.0971	2.5058	0	0
base	039349_45	240	75	75	47.2521	0	0.0000	8	0.7381	0.2767	1.0213	0	0
base	039349_45	490	499	499	322.2759	0	0.1082	7	1.0534	0.1532	2.8018	24	3
base	039349_45	530	572	572	369.7420	0	0.0000	8	0.8590	0.1909	0.9258	0	0
base	039349_46	240	319	319	206.8815	0	0.0031	7	1.2176	0.2550	2.2909	0	0
base	039349_46	650	130	130	79.3927	0	0.0000	8	1.1343	0.0691	2.0163	0	0
base	039349_47	320	157	149	100.6725	1	0.0000	8	1.0656	0.0922	1.7218	1	0
base	039349_47	510	162	162	102.8989	0	0.0185	8	0.8408	0.2384	0.6627	1	0
base	039349_47	710	177	173	115.1897	1	0.0000	8	1.1685	0.0617	1.7445	0	0
base	039349_47	720	156	156	101.1936	0	0.0000	8	1.1010	0.0763	2.5758	0	0
base	039349_47	760	380	380	243.0872	0	0.1605	8	0.6539	0.4002	3.0965	34	6
base	039349_48	160	268	267	173.9024	0	0.0262	7	0.8632	0.4862	0.5132	6	1
base	039349_48	220	622	622	398.3040	0	0.0257	8	0.8145	0.3082	0.9272	6	1
base	039349_48	540	91	91	83.4859	0	0.1319	4	0.5210	0.5328	0.1979	11	2
base	039349_48	550	50	38	31.8999	1	0.0000	6	1.0242	0.0977	1.5329	0	0
base	039349_48	600	288	288	181.9243	0	0.0556	8	1.0790	0.0928	1.4763	7	2
base	039349_48	670	89	89	55.6453	0	0.0449	8	0.8680	0.1605	1.0752	3	1
base	039349_49	430	454	453	290.4014	0	0.0022	8	0.9913	0.1693	0.9928	1	0
base	039349_49	670	223	223	142.1087	0	0.0224	8	1.1239	0.0593	2.2118	1	0
base	039349_5	510	63	49	39.7353	0	0.5102	6	0.2000	1.3624	nan	36	3
base	039349_5	530	478	478	306.3735	0	0.0063	8	1.1737	0.0643	1.8514	1	0
base	039349_5	540	214	214	136.5309	0	0.0000	8	1.1183	0.0505	3.2133	0	0
base	039349_5	650	58	58	38.8087	0	0.0345	7	1.0289	0.6361	nan	0	0
base	039349_50	160	133	133	85.8973	0	0.0226	8	0.9827	0.2145	0.5479	1	0
base	039349_50	440	103	94	65.2617	0	1.0000	8	0.0491	0.4906	1.5167	99	2
base	039349_50	490	432	391	284.4729	1	0.0230	8	1.2200	0.1888	0.2389	14	2
base	039349_50	550	411	406	261.3356	1	0.0000	7	1.1496	0.0591	1.2994	1	0
base	039349_50	700	607	607	411.4934	0	0.0264	7	1.1005	0.0722	1.2831	9	2
base	039349_51	150	103	101	65.2686	1	0.0000	7	0.8002	0.2148	0.5818	0	0
base	039349_51	190	139	139	89.9790	0	0.0647	7	1.1682	0.2285	0.2593	6	1
base	039349_51	230	87	83	54.1574	1	0.0000	8	1.1831	0.0788	2.2281	0	0
base	039349_51	270	109	109	71.2910	0	0.0092	8	1.2314	0.0789	1.8559	0	0
base	039349_51	560	270	249	169.1644	1	0.0361	7	1.1040	0.1278	1.9969	6	1
base	039349_51	570	128	114	126.0372	0	0.7105	4	0.1217	0.3823	nan	82	8
base	039349_52	330	312	312	199.1079	0	0.0032	8	1.1073	0.2566	0.6948	0	0
base	039349_52	480	64	64	39.4754	0	0.0156	7	1.1282	0.1477	1.7138	0	0
base	039349_52	510	190	188	118.7718	1	0.0000	8	1.0478	0.0820	2.1555	0	0
base	039349_52	540	48	48	30.1510	0	0.0000	7	0.8316	0.3240	1.1474	0	0
base	039349_52	590	1045	1044	677.7025	0	0.0613	8	0.7859	0.2076	0.5914	36	6
base	039349_53	180	208	208	130.4144	0	0.0048	8	0.9282	0.2294	0.8813	0	0
base	039349_53	440	571	570	363.1680	0	0.0158	8	0.4627	0.9600	0.4389	7	1
base	039349_53	480	428	412	277.7454	1	0.0024	8	1.2674	0.1111	0.8756	0	0
base	039349_53	600	71	71	43.1252	0	0.0000	8	0.7773	0.2186	0.9913	0	0
base	039349_54	220	461	459	297.4303	0	0.0065	8	0.8710	0.2193	0.9894	4	0
base	039349_54	240	184	184	117.3236	0	0.0109	8	1.0159	0.2687	0.2492	2	0
base	039349_54	330	223	202	159.0277	1	0.0050	8	1.1021	0.0412	1.4742	9	1
base	039349_54	580	282	273	181.5081	1	0.0073	8	1.1065	0.0622	1.8303	1	0
base	039349_54	600	66	60	42.1742	0	0.3667	6	0.5099	0.9709	1.0464	22	2
base	039349_54	671	124	124	79.9149	0	0.0161	7	0.8723	0.2125	1.0870	0	0
base	039349_54	721	216	216	138.2900	0	0.0787	8	0.5667	0.3347	0.4909	11	3
base	039349_54	730	441	441	286.1617	0	0.0794	8	0.5444	0.5184	1.3250	22	4
base	039349_55	740	126	126	79.4252	0	0.0000	8	0.8546	0.1606	1.0335	0	0
base	039349_56	180	153	153	96.9677	0	0.0131	8	0.8398	0.2061	1.1963	0	0
base	039349_56	380	340	324	217.9864	1	0.0031	8	1.1726	0.0564	2.1221	1	0
base	039349_56	460	230	230	148.7331	0	0.0174	8	1.0078	0.3125	0.1172	4	1
base	039349_56	490	392	392	254.4697	0	0.0102	8	1.1229	0.0640	2.6073	3	0
base	039349_57	210	444	444	287.4550	0	0.0023	8	0.9916	0.1540	0.7031	1	0
base	039349_57	250	272	270	181.7494	0	0.0222	5	1.0702	0.2238	0.1501	7	1
base	039349_57	640	170	129	105.6353	0	0.9767	7	0.0514	0.9282	1.2215	154	3
base	039349_57	730	127	123	79.3272	0	0.2114	8	0.6829	0.4931	1.5583	21	4
base	039349_58	220	40	40	25.5949	0	0.0000	6	0.9105	0.1752	1.0315	0	0
base	039349_58	550	186	184	118.8174	1	0.0163	9	0.8378	0.3489	1.9727	0	0
base	039349_58	630	66	66	41.2354	0	0.0455	7	0.7999	0.2088	0.9104	1	0
base	039349_59	240	142	142	90.1858	0	0.0423	8	0.7871	0.1854	0.7813	5	1
base	039349_59	280	238	238	152.5843	0	0.0210	8	1.0724	0.3686	0.9568	4	1
base	039349_59	600	440	417	279.3827	1	0.0120	9	1.1562	0.1448	2.1663	4	0
base	039349_6	590	84	84	53.9292	0	0.0119	8	0.7577	0.4613	0.7848	0	0
base	039349_60	440	66	39	40.9128	1	0.3590	5	0.3367	1.3292	0.1311	17	2
base	039349_60	590	217	209	138.8621	1	0.0383	7	1.1887	0.1836	0.5279	12	2
base	039349_60	610	356	354	227.1797	0	0.0339	8	0.8553	0.1487	1.1118	10	2
base	039349_61	160	172	156	107.3319	1	0.0000	8	1.1239	0.0802	1.9744	11	1
base	039349_61	170	273	273	176.1018	0	0.0256	8	0.9649	0.1962	2.4896	4	1
base	039349_61	200	160	160	101.1091	0	0.0625	8	1.0482	0.1127	0.7617	4	1
base	039349_61	440	337	331	224.9205	1	0.0272	7	1.1013	0.0783	1.7593	3	0
base	039349_61	450	157	137	101.2123	1	0.0000	8	1.0863	0.0796	1.7799	4	1
base	039349_61	550	91	81	66.9295	0	0.3580	4	0.7841	0.9074	nan	34	3
base	039349_61	610	128	128	80.2718	0	0.0312	8	0.8463	0.2151	0.3105	2	0
base	039349_62	370	201	201	128.5064	0	0.0100	7	0.9474	0.0672	1.0541	2	0
base	039349_62	680	321	307	209.5528	1	0.0228	8	1.1123	0.0820	nan	6	1
base	039349_62	690	378	378	243.5725	0	0.0026	8	0.9582	0.2856	0.6497	1	0
base	039349_63	410	209	209	130.9597	0	0.1053	8	0.6407	0.4631	0.7903	8	2
base	039349_63	530	127	127	80.7132	0	0.0630	8	0.9009	0.5409	0.1754	7	1
base	039349_63	540	171	171	111.4746	0	0.0058	8	1.1442	0.0791	1.8361	0	0
base	039349_63	550	266	264	165.3294	0	0.0189	8	1.1871	0.1732	nan	5	0
base	039349_63	610	124	124	79.5230	0	0.0161	8	1.0299	0.0852	1.4243	2	0
base	039349_63	660	1036	1030	669.5217	1	0.0155	8	0.8730	0.2824	1.5044	11	2
base	039349_64	190	42	42	26.5859	0	0.0714	5	0.8397	0.2967	0.2996	1	0
base	039349_64	220	288	288	185.3272	0	0.0035	8	1.1156	0.1536	2.4429	0	0
base	039349_64	450	78	64	51.9394	1	0.0781	8	0.9055	0.4750	0.7753	12	2
base	039349_64	550	437	436	276.1003	0	0.0069	8	1.0811	0.1040	2.5734	3	1
base	039349_64	560	294	294	189.1296	0	0.0476	8	0.8924	0.1867	1.4329	12	1
base	039349_64	660	445	411	283.8591	1	0.0170	8	0.9815	0.0647	2.5407	11	1
base	039349_64	700	12	12	7.2877	0	0.0000	2	1.3041	0.0108	nan	0	0
base	039349_64	750	265	264	180.9499	1	0.0189	8	1.2042	0.0902	1.5936	3	1
base	039349_65	400	427	427	283.7576	0	0.0468	8	0.8430	0.2738	1.6772	13	0
base	039349_66	340	210	210	136.6746	0	0.0190	8	0.9342	0.2377	0.9521	2	0
base	039349_66	790	176	172	111.7184	0	0.4826	8	0.3539	0.5858	0.6815	73	8
base	039349_66	800	321	321	204.7933	0	0.0187	8	0.7129	0.6643	0.4443	4	0
base	039349_66	850	153	124	101.4494	0	0.0887	3	0.9155	0.0451	0.5563	36	1
base	039349_67	390	349	349	221.5963	0	0.0057	8	0.9889	0.3464	0.6406	1	0
base	039349_67	770	124	124	79.0062	0	0.0000	8	0.9604	0.2212	1.0763	0	0
base	039349_67	780	238	231	148.5244	1	0.0000	8	1.1908	0.0485	1.5737	0	0
base	039349_67	790	121	109	76.9579	1	0.0092	8	1.0460	0.0867	1.4701	7	1
base	039349_68	220	104	104	67.0730	0	0.0000	7	0.8721	0.1522	0.6889	0	0
base	039349_68	230	70	70	43.8389	0	0.0857	8	0.8003	0.3828	2.1069	5	1
base	039349_68	270	313	308	199.5229	1	0.0162	7	1.0676	0.1974	0.7541	7	1
base	039349_68	581	374	374	243.8876	0	0.0107	8	0.7299	0.3360	0.5671	2	0
base	039349_68	630	156	152	102.9683	1	0.0066	8	1.0586	0.2370	0.6875	0	0
base	039349_68	650	62	56	37.6356	1	0.0000	7	1.1146	0.0422	1.9331	1	0
base	039349_69	200	501	501	323.2838	0	0.0200	8	1.0201	0.1586	1.6063	6	1
base	039349_69	230	287	285	185.9676	0	0.0211	7	0.8484	0.3162	1.9961	5	1
base	039349_69	560	168	168	110.4348	0	0.2083	7	0.9390	0.0738	1.2638	20	3
base	039349_69	640	1047	1044	690.8986	1	0.0048	8	1.0067	0.0677	0.3488	2	0
base	039349_7	40	327	327	208.4122	0	0.0336	8	1.0160	0.2081	0.5237	3	1
base	039349_7	480	142	141	86.7065	0	0.1135	8	0.7141	0.5940	0.1816	14	2
base	039349_7	570	132	130	84.6209	1	0.0846	7	1.0078	0.3115	0.7276	7	1
base	039349_7	660	95	82	59.9316	1	0.0610	8	1.0339	0.2090	1.9015	9	1
base	039349_7	670	231	231	147.4398	0	0.0303	8	0.8846	0.0776	1.6772	5	1
base	039349_70	140	196	196	126.3771	0	0.0357	8	0.8829	0.1525	0.9875	3	0
base	039349_70	540	143	126	90.0848	1	0.0000	8	1.1605	0.0668	2.2486	0	0
base	039349_71	180	603	603	392.3654	0	0.0100	8	1.0668	0.1495	2.0404	3	0
base	039349_71	440	150	150	98.6411	0	0.0467	8	1.2379	0.0569	2.0011	7	1
base	039349_71	451	220	218	138.4740	0	0.6330	8	0.0908	0.5212	0.5352	127	5
base	039349_71	640	412	412	277.1412	0	0.0218	7	0.8013	0.3102	0.8991	7	1
base	039349_71	670	984	981	648.6934	1	0.0234	8	0.9431	0.1398	1.6366	11	2
base	039349_72	390	538	536	340.8974	0	0.0168	8	1.1459	0.0728	2.5252	5	1
base	039349_72	400	69	47	47.0921	1	0.0000	6	1.2733	0.0764	1.3028	0	0
base	039349_72	450	184	184	117.5415	0	0.0054	8	1.1871	0.0936	1.8328	0	0
base	039349_72	470	211	208	134.2433	1	0.0048	8	0.6853	0.5686	0.4976	1	0
base	039349_72	600	398	395	269.6180	0	0.0557	8	0.5526	1.3410	nan	19	3
base	039349_73	550	36	36	23.6767	0	0.0000	6	1.1147	0.1536	1.6577	0	0
base	039349_73	570	202	188	125.2038	1	0.0160	8	1.1402	0.0716	1.5866	1	0
base	039349_73	680	177	177	111.5214	0	0.0113	7	0.9029	0.2298	0.5428	1	0
base	039349_74	220	75	75	48.4740	0	0.0000	8	1.2249	0.0601	2.1099	0	0
base	039349_74	250	327	327	232.5583	0	0.1682	6	0.5498	0.4051	0.3378	27	4
base	039349_75	640	190	190	119.3112	0	0.0000	8	1.1016	0.0756	1.8940	0	0
base	039349_76	770	40	40	23.9021	0	0.0250	5	0.9137	0.2834	1.2779	1	0
base	039349_76	820	261	261	173.8566	0	0.0192	8	0.8242	0.1303	1.2790	3	1
base	039349_77	190	253	252	160.0607	0	0.0159	8	0.8468	0.1664	0.4600	4	0
base	039349_77	400	27	15	17.3337	1	0.0000	3	1.4703	0.0262	nan	0	0
base	039349_77	450	94	94	58.7788	0	0.0957	8	1.0265	0.2099	0.0887	8	2
base	039349_77	590	257	241	164.0194	1	0.0000	7	1.1966	0.0883	0.4947	0	0
base	039349_77	620	165	163	102.1876	0	0.6380	7	0.1711	1.0774	4.2980	98	5
base	039349_77	660	959	959	632.1303	0	0.0115	8	1.0492	0.0571	2.0666	8	2
base	039349_78	221	282	268	180.6779	1	0.0336	8	1.1089	0.1767	2.1829	7	1
base	039349_79	360	449	449	290.4885	0	0.0334	8	0.8969	0.2310	1.0806	10	2
base	039349_79	580	140	140	92.0236	0	0.0571	8	0.8607	0.1838	0.8477	7	1
base	039349_79	710	434	433	287.3225	0	0.0855	8	0.5893	0.3114	1.3607	17	1
base	039349_8	520	309	309	199.1946	0	0.0259	8	1.1812	0.0908	2.4389	2	0
base	039349_8	530	168	162	107.2672	1	0.0000	7	1.2345	0.0857	1.8069	0	0
base	039349_80	240	56	56	35.5917	0	0.1607	7	0.5137	0.3332	0.3825	6	2
base	039349_80	710	453	450	296.2737	1	0.0311	8	1.1341	0.0610	1.1834	12	1
base	039349_81	120	282	282	183.8701	0	0.0071	8	0.8952	0.1919	0.8636	0	0
base	039349_81	220	130	130	82.3333	0	0.0692	8	0.8033	0.2486	0.3245	8	2
base	039349_81	520	87	87	55.5774	0	0.0000	9	1.0500	0.4506	0.6683	0	0
base	039349_81	590	129	129	80.0598	0	0.0155	7	1.0090	0.0767	1.9415	0	0
base	039349_81	640	98	73	63.8534	1	0.0274	8	1.0208	0.1167	1.4427	3	0
base	039349_81	670	322	322	205.0537	0	0.0062	8	1.1077	0.0640	2.4144	1	0
base	039349_82	190	34	30	51.6697	0	0.5000	2	0.5019	0.2705	0.5592	16	3
base	039349_82	420	309	307	200.5001	1	0.0065	8	1.2147	0.0466	1.3370	0	0
base	039349_82	480	417	401	262.7282	1	0.0175	8	1.1537	0.0686	1.8321	8	1
base	039349_83	240	412	412	262.5892	0	0.0073	8	1.1477	0.1287	3.2049	1	0
base	039349_83	670	291	287	186.2851	1	0.1498	8	1.0227	0.2075	1.1966	19	2
base	039349_9	200	54	50	34.5434	1	0.0000	8	1.0408	0.2986	1.8039	0	0
base	039349_9	400	50	50	31.3397	0	0.0000	6	0.6520	0.0883	1.4967	0	0
base	039349_9	500	352	342	229.6091	1	0.0146	8	1.1529	0.0858	2.1377	3	0
base	039349_9	590	213	202	138.9906	1	0.0000	8	1.0641	0.0584	1.5850	1	0
arm	039252_0	750	491	485	319.7219	1	0.0041	8	1.0565	0.0542	1.3600	4	0
arm	039252_0	760	555	555	359.1799	0	0.0072	8	1.1508	0.0458	2.0845	1	0
arm	039252_0	770	187	187	122.1814	0	0.0000	8	1.1486	0.0993	1.6034	0	0
arm	039252_0	830	176	168	110.1500	1	0.0476	8	1.0955	0.1255	1.4502	5	1
arm	039252_0	980	621	615	401.5047	1	0.0813	7	0.9890	0.5268	0.9490	33	3
arm	039252_1	290	279	279	178.1984	0	0.0036	8	0.9220	0.1995	1.0080	1	0
arm	039252_1	300	222	204	144.7147	1	0.0000	7	1.1449	0.0554	0.7643	0	0
arm	039252_1	361	348	340	221.5135	0	0.0500	8	0.8772	0.0797	1.5253	17	2
arm	039252_10	740	525	514	339.8833	1	0.0000	7	1.1222	0.0888	1.7438	0	0
arm	039252_10	1010	203	203	138.1939	0	0.0542	7	1.1831	0.0519	1.9325	7	2
arm	039252_11	270	305	305	206.5171	0	0.0525	6	0.5545	0.6431	nan	10	1
arm	039252_11	310	230	230	151.2274	0	0.0043	8	0.8612	0.1348	0.4364	0	0
arm	039252_12	360	229	229	150.0888	0	0.0218	7	1.1573	0.0603	2.2594	0	0
arm	039252_12	930	235	235	151.7483	0	0.0043	8	1.2189	0.0577	0.8783	1	0
arm	039252_12	1100	93	93	57.1845	0	0.1398	8	0.7155	0.4985	0.7006	5	1
arm	039252_12	1170	404	384	258.4639	1	0.0104	8	0.9768	0.2450	0.9579	6	1
arm	039252_13	690	825	810	531.6149	1	0.0049	8	1.0105	0.1204	1.9544	1	0
arm	039252_14	370	169	157	108.8340	1	0.0510	8	1.0580	0.0477	2.0712	7	1
arm	039252_14	390	331	331	213.0829	0	0.0030	8	0.9834	0.1825	0.6172	1	0
arm	039252_14	670	179	177	142.7666	0	1.0000	8	0.0489	0.5187	4.1852	166	3
arm	039252_14	800	469	469	308.5319	0	0.0533	8	0.8433	0.1874	0.3108	13	2
arm	039252_14	860	175	162	109.7527	1	0.0062	8	1.0056	0.0993	1.6088	2	0
arm	039252_15	310	145	145	93.7701	0	0.0069	8	1.1199	0.2103	2.2772	0	0
arm	039252_15	330	49	49	30.7304	0	0.0000	6	0.8374	0.1347	1.0376	0	0
arm	039252_15	880	298	294	191.8905	1	0.0000	8	1.2411	0.1272	2.2149	1	0
arm	039252_15	890	49	49	30.6168	0	0.0204	6	1.0276	0.1476	3.3539	0	0
arm	039252_15	940	285	279	182.7257	1	0.0072	8	1.1283	0.0654	1.8953	2	0
arm	039252_16	300	419	419	271.9565	0	0.0024	8	1.0058	0.1022	0.4575	1	0
arm	039252_16	310	315	315	200.9140	0	0.0127	8	0.9392	0.2771	0.8849	4	1
arm	039252_16	400	113	113	72.7486	0	0.0000	8	1.1619	0.0590	2.0253	0	0
arm	039252_16	761	632	631	424.6330	0	0.0428	7	0.9701	0.1491	0.2533	16	2
arm	039252_16	800	180	171	113.7598	0	0.3509	8	0.3373	1.8949	0.0697	63	6
arm	039252_16	890	202	185	127.9384	0	0.1946	7	0.3482	0.5132	3.8754	43	6
arm	039252_16	990	464	451	296.7750	1	0.0177	8	1.1954	0.0976	2.2252	7	1
arm	039252_16	1040	43	24	28.8260	1	0.0000	4	1.1651	0.0830	nan	4	1
arm	039252_16	1140	234	233	153.1481	0	0.0086	7	1.1881	0.1076	0.0588	3	1
arm	039252_16	1170	295	294	186.4527	0	0.2959	8	0.0659	0.8416	0.3698	84	3
arm	039252_16	1270	787	783	512.6975	0	0.0166	8	1.0755	0.0405	1.7893	14	1
arm	039252_17	940	105	103	64.9232	1	0.0194	8	0.9797	0.1899	0.3774	2	0
arm	039252_2	360	71	59	42.9372	1	0.0339	6	1.2511	0.1658	0.6753	5	1
arm	039252_2	510	71	51	45.1680	1	0.0196	7	1.0267	0.2257	1.4785	0	0
arm	039252_2	900	105	102	67.3481	1	0.0196	9	0.9604	0.3468	1.3463	1	0
arm	039252_2	1140	134	134	89.6301	0	0.0672	7	0.8637	0.1913	0.5151	3	0
arm	039252_3	400	409	409	263.8970	0	0.0024	7	1.0998	0.0435	1.2200	0	0
arm	039252_3	830	48	48	30.8446	0	0.0000	6	1.0822	0.0497	2.0119	0	0
arm	039252_3	850	217	217	136.6114	0	0.0046	8	1.1226	0.0883	1.3517	0	0
arm	039252_3	890	133	133	84.6890	0	0.0150	8	1.2299	0.2074	2.4943	0	0
arm	039252_3	1030	276	270	173.5927	0	0.5444	8	0.1045	0.8720	1.1396	135	9
arm	039252_4	551	226	226	145.6318	0	0.0487	8	0.5535	0.6070	0.4443	6	1
arm	039252_4	1070	340	331	302.1134	0	0.1450	7	0.1116	1.1381	nan	45	3
arm	039252_5	780	477	467	303.3471	1	0.0043	8	1.0820	0.0966	2.3229	4	1
arm	039252_5	790	306	278	250.3359	0	0.4137	5	0.2529	0.8705	10.2673	121	5
arm	039252_5	860	96	96	62.1212	0	0.0104	8	1.2384	0.1627	1.4181	1	0
arm	039252_5	870	752	751	483.5283	0	0.0945	8	0.2819	0.9638	0.8007	50	6
arm	039252_5	1210	233	223	149.7371	1	0.7534	7	0.2741	0.9192	8.7251	162	3
arm	039252_5	1290	705	688	464.6056	1	0.0523	8	1.1784	0.0670	1.7587	31	4
arm	039252_6	300	380	378	242.9286	1	0.0053	8	0.9562	0.1344	1.1032	2	0
arm	039252_6	400	268	255	163.8753	1	0.0039	8	0.9148	0.1847	1.1666	5	1
arm	039252_6	900	95	95	62.8776	0	0.0632	7	0.8751	0.3068	1.3707	5	1
arm	039252_6	940	164	164	102.3095	0	0.0000	8	1.2036	0.1258	0.9232	0	0
arm	039252_6	970	168	166	110.2538	1	0.0000	8	0.9988	0.1348	0.7421	0	0
arm	039252_6	1000	107	107	69.2675	0	0.0093	7	0.8891	0.1404	0.6816	1	0
arm	039252_6	1100	35	35	23.1570	0	0.0286	6	1.4417	0.3888	4.7882	0	0
arm	039252_7	270	672	672	435.4410	0	0.0179	8	0.8488	0.3429	0.7982	4	0
arm	039252_7	280	70	70	41.9820	0	0.0857	7	0.6054	0.2522	1.1108	3	1
arm	039252_7	290	218	218	138.2178	0	0.0275	8	0.9171	0.1692	1.1451	0	0
arm	039252_7	330	157	154	97.2291	0	0.0974	8	0.4749	0.3898	0.5734	13	2
arm	039252_7	710	420	420	260.9114	0	0.0143	8	0.7586	0.3564	0.2888	4	0
arm	039252_7	920	494	493	320.7329	0	0.0000	8	1.1122	0.0459	2.6201	1	0
arm	039252_7	960	137	137	86.0339	0	0.0657	8	1.0902	0.0609	3.0892	6	2
arm	039252_8	380	294	275	185.7499	1	0.0073	9	1.1160	0.1541	1.6246	8	1
arm	039252_8	840	679	679	438.4955	0	0.0383	8	0.7744	0.5985	11.0114	17	2
arm	039252_8	930	539	539	344.2864	0	0.0111	8	0.9320	0.3334	0.6979	1	0
arm	039252_8	960	268	261	169.2245	1	0.0038	7	1.0919	0.0626	1.9194	5	1
arm	039252_8	1050	194	176	132.0034	0	0.2216	3	0.3647	0.1989	3.1155	43	3
arm	039252_8	1100	162	159	103.8474	1	0.0503	8	0.8654	0.1789	1.1011	5	0
arm	039252_8	1200	674	674	446.4771	0	0.0371	7	0.9989	0.5271	0.5217	17	2
arm	039252_9	490	69	45	45.6122	1	0.0000	6	1.1855	0.0435	1.6755	5	1
arm	039252_9	510	37	37	20.5078	0	0.0270	5	1.0586	0.0658	nan	1	0
arm	039252_9	740	392	390	252.1325	1	0.0231	8	1.1387	0.0701	1.4830	7	1
arm	039252_9	880	143	143	89.7794	0	0.0490	9	1.0521	0.0843	2.2854	3	0
arm	039252_9	950	200	189	127.4106	1	0.0000	8	0.9279	0.2086	1.3828	6	1
arm	039252_9	1030	157	152	108.9297	1	0.0921	8	0.8669	0.1137	0.5631	6	0
arm	039253_0	350	66	65	41.1427	0	0.1231	6	0.7937	0.3741	nan	5	1
arm	039253_0	390	122	122	79.8560	0	0.0082	8	1.1680	0.1082	2.7180	0	0
arm	039253_0	430	297	287	248.3603	1	0.0488	3	0.3492	0.3773	nan	15	1
arm	039253_0	900	604	604	389.4044	0	0.0017	7	1.0240	0.2663	2.6209	1	0
arm	039253_0	1040	147	143	92.5857	1	0.0140	8	1.1195	0.0688	1.5907	0	0
arm	039253_0	1130	44	29	27.9238	1	0.0000	5	1.1127	0.0568	nan	0	0
arm	039253_1	310	348	345	221.2178	0	0.0261	8	1.0591	0.2188	1.9709	9	1
arm	039253_1	750	100	100	63.4391	0	0.0000	8	1.1651	0.0558	2.5231	0	0
arm	039253_1	1010	149	149	90.2770	0	0.0067	8	1.8549	0.1583	2.9469	1	0
arm	039253_1	1070	77	77	49.0530	0	0.0390	8	0.7725	0.8318	1.9659	2	0
arm	039253_10	340	242	242	179.2072	0	0.0455	3	0.8262	0.3009	0.2113	9	2
arm	039253_10	970	353	353	233.0364	0	0.0142	8	1.0094	0.2596	0.8077	4	1
arm	039253_11	360	203	203	129.4872	0	0.0049	8	0.8397	0.1400	0.6416	0	0
arm	039253_11	1130	465	454	292.9794	1	0.0088	8	1.1643	0.0511	2.1273	3	0
arm	039253_11	1170	185	166	116.5754	1	0.0000	8	1.0737	0.0659	2.7025	0	0
arm	039253_11	1180	77	67	48.3081	1	0.0000	8	0.9604	0.1417	1.1622	0	0
arm	039253_12	350	318	308	206.1311	1	0.0032	8	1.0476	0.0679	1.8380	0	0
arm	039253_12	390	130	130	97.5901	0	0.1615	6	0.4258	0.7731	0.2084	13	2
arm	039253_12	920	168	155	107.8204	1	0.0000	8	1.1053	0.0705	1.5996	8	1
arm	039253_12	960	59	59	38.0140	0	0.0000	8	1.0485	0.1046	1.9293	0	0
arm	039253_12	980	222	222	143.7888	0	0.0090	8	0.6980	0.3692	0.7841	0	0
arm	039253_13	320	108	104	67.6173	1	0.0385	8	0.8086	0.2413	2.1475	3	0
arm	039253_13	690	88	79	55.6664	0	1.0000	7	0.0824	0.3090	2.2722	87	2
arm	039253_13	740	302	302	188.9957	0	0.0000	8	1.2105	0.0659	2.7861	0	0
arm	039253_13	750	213	198	138.1080	1	0.0152	7	1.0620	0.0690	1.4593	4	0
arm	039253_13	1010	934	933	614.5489	0	0.0096	8	1.1258	0.0272	2.2549	9	2
arm	039253_13	1020	355	355	241.5235	0	0.0141	8	1.1711	0.0610	1.9895	3	1
arm	039253_14	430	464	464	303.9553	0	0.0108	8	0.9913	0.2042	0.6376	2	0
arm	039253_14	450	424	416	275.0812	1	0.0385	7	1.1125	0.0498	1.5066	15	2
arm	039253_14	830	254	234	159.0479	0	0.5598	7	0.1153	1.3768	0.2146	132	3
arm	039253_14	940	25	7	16.0239	1	0.5714	0	nan	nan	nan	10	2
arm	039253_14	1150	580	580	373.0312	0	0.0000	8	1.1372	0.0633	2.1536	0	0
arm	039253_14	1210	203	190	128.7660	0	0.8368	8	0.2186	0.7578	1.0235	155	7
arm	039253_14	1300	126	126	80.2982	0	0.0159	8	1.1234	0.0865	2.3419	1	0
arm	039253_15	230	467	467	305.8139	0	0.0086	7	0.9086	0.2426	0.5348	2	0
arm	039253_15	290	496	496	321.4190	0	0.0343	8	0.9335	0.2352	2.5734	13	2
arm	039253_15	410	184	161	122.1052	1	0.0435	8	1.0854	0.0584	2.1521	4	0
arm	039253_15	770	277	277	176.1014	0	0.0072	8	1.0933	0.0466	2.3069	2	0
arm	039253_15	800	132	132	84.9091	0	0.0227	7	0.9757	0.1619	0.2531	2	0
arm	039253_15	880	433	433	278.0104	0	0.0000	8	1.1424	0.0884	1.5527	0	0
arm	039253_15	970	164	164	104.1476	0	0.0000	8	1.0700	0.0351	2.8283	0	0
arm	039253_16	1070	410	410	263.3511	0	0.0098	8	1.0768	0.0360	1.3232	3	0
arm	039253_16	1110	161	161	109.3226	0	0.0000	7	0.9772	0.1206	1.5009	0	0
arm	039253_16	1160	215	198	132.5256	1	0.0000	8	0.9955	0.2874	0.4597	0	0
arm	039253_16	1190	312	310	199.5217	1	0.0000	8	0.8513	0.1452	1.9155	0	0
