arm	event	block	npts	ngood	length	has_left	f_low	nbins	k	shape	contrast	qneg	holes
arm	028084_15	500	373	370	235.9253	0	0.0649	8	0.3345	1.0268	1.1339	22	2
arm	028084_15	1020	265	265	170.2397	0	0.0151	8	0.8389	0.1812	0.8817	2	0
arm	028084_16	470	203	203	131.9020	0	0.0296	7	0.6901	0.5783	0.2043	4	1
arm	028084_16	1020	193	193	122.5443	0	0.0363	8	0.5928	0.4187	1.3414	7	1
arm	028084_16	1100	209	207	136.0232	0	0.0483	7	0.5667	1.0471	0.1351	9	1
arm	028084_17	290	320	320	201.9986	0	0.0656	8	0.5535	0.4401	1.3294	14	1
arm	028084_17	350	512	502	317.2081	1	0.4442	8	0.5003	0.6307	0.8499	170	23
arm	028084_17	380	74	64	153.4962	0	0.6094	2	0.0819	0.2043	nan	30	4
arm	028084_17	550	564	556	360.4814	1	0.0755	8	1.0227	0.1710	2.0520	34	4
arm	028084_17	970	535	513	344.7083	1	0.0019	7	0.7462	0.4730	1.7408	0	0
arm	028084_18	170	173	142	129.7362	1	0.5282	4	0.1423	1.0306	3.7196	73	5
arm	028084_18	570	134	134	82.6939	0	0.0000	9	0.7039	0.4060	0.7318	0	0
arm	028084_18	1040	551	551	350.9274	0	0.0036	8	0.9456	0.2127	1.9969	0	0
arm	028084_18	1080	130	130	88.6505	0	0.0000	7	1.0133	0.0496	2.2179	0	0
arm	028084_18	1220	268	268	178.9922	0	0.0075	8	0.7097	0.4405	0.8239	0	0
arm	028084_19	590	432	432	274.5471	0	0.0046	8	1.0715	0.0523	3.2191	0	0
arm	028084_19	610	107	107	67.5478	0	0.0841	8	0.7844	0.4105	0.9881	0	0
arm	028084_2	190	504	504	328.9484	0	0.0952	8	1.0314	0.0881	3.2800	17	3
arm	028084_2	200	224	213	144.6281	1	0.0751	9	0.9733	0.3473	0.9515	5	1
arm	028084_2	260	131	88	81.9636	1	0.3864	7	0.3907	0.6874	2.9128	31	4
arm	028084_2	490	232	232	150.5294	0	0.0000	7	1.0242	0.2694	0.5703	0	0
arm	028084_2	661	52	52	32.5030	0	0.0385	7	1.0534	0.4756	0.8127	0	0
arm	028084_2	1160	219	212	139.3187	1	0.0094	8	1.1181	0.0556	0.8432	0	0
arm	028084_20	200	372	371	256.2901	0	0.1698	7	0.4698	0.7390	0.5723	34	6
arm	028084_20	260	184	183	112.7686	0	0.6995	8	0.2060	0.3438	0.5977	96	12
arm	028084_20	650	79	76	50.6998	1	0.0526	8	0.5773	0.2305	1.0292	0	0
arm	028084_20	1070	184	169	117.8233	1	0.0000	8	1.1268	0.0726	1.8428	0	0
arm	028084_20	1160	299	299	191.3924	0	0.0000	7	1.0556	0.0548	2.5538	0	0
arm	028084_20	1240	343	343	223.3063	0	0.0175	8	1.1272	0.0225	2.4982	6	1
arm	028084_21	170	88	88	57.3727	0	0.0568	8	0.8713	0.3357	1.2674	1	0
arm	028084_21	200	42	42	27.1397	0	0.1667	6	0.5007	0.3145	1.4456	4	1
arm	028084_21	270	215	191	134.6547	1	0.0838	8	0.8901	0.2350	2.3781	10	1
arm	028084_21	550	239	239	150.8286	0	0.0921	8	1.1112	0.0631	2.7334	10	2
arm	028084_21	560	417	417	261.0797	0	0.0000	8	0.7399	0.1817	1.5635	0	0
arm	028084_21	1200	515	513	331.4604	0	0.0292	7	1.0911	0.0833	3.0745	10	2
arm	028084_21	1320	290	288	187.5657	1	0.0000	8	1.2760	0.1372	0.9365	0	0
arm	028084_21	1340	448	447	283.3549	0	0.6197	8	0.2053	0.7669	1.5051	221	9
arm	028084_22	30	269	269	170.7563	0	0.1041	8	0.7919	0.2449	0.3832	14	2
arm	028084_22	440	407	407	266.7198	0	0.0541	8	1.0863	0.0419	2.1483	12	1
arm	028084_23	350	844	844	545.1488	0	0.0569	8	0.7411	0.2000	0.9142	27	2
arm	028084_23	450	863	846	571.0029	0	0.1348	7	0.1200	0.5974	nan	99	9
arm	028084_23	460	106	103	66.6925	0	0.6796	8	0.1785	0.9171	0.8735	67	3
arm	028084_23	510	535	529	341.3120	1	0.0057	8	1.0057	0.0496	2.5829	3	0
arm	028084_23	530	87	87	56.6752	0	0.0690	8	0.8622	0.2934	0.6792	4	1
arm	028084_23	1130	138	138	89.0241	0	0.0000	8	1.0767	0.1519	3.2592	0	0
arm	028084_23	1140	314	309	200.3321	1	0.0097	8	1.1049	0.1084	2.0138	1	0
arm	028084_23	1250	1164	1164	747.1046	0	0.0103	7	1.0121	0.0347	2.3385	4	0
arm	028084_24	471	35	33	51.3889	0	0.9394	3	0.1342	0.3533	1.8961	27	1
arm	028084_24	490	407	407	258.0979	0	0.0000	8	1.1130	0.0981	3.3002	0	0
arm	028084_24	520	108	108	68.7707	0	0.0000	8	1.0834	0.0859	2.6303	0	0
arm	028084_24	650	260	260	166.1140	0	0.0115	8	0.8394	0.2397	0.5997	1	0
arm	028084_24	710	116	116	72.4217	0	0.0086	8	0.8244	0.1712	0.9273	0	0
arm	028084_24	1030	621	617	395.7136	1	0.0016	8	0.8644	0.2249	0.9821	0	0
arm	028084_24	1110	248	236	160.2813	1	0.0000	8	1.0009	0.0379	1.7408	1	0
arm	028084_25	360	271	264	176.4063	1	0.0189	8	1.0887	0.0875	1.8362	3	0
arm	028084_25	390	268	268	166.8737	0	0.0560	7	0.9096	0.2441	0.1023	11	3
arm	028084_26	320	480	480	306.5924	0	0.1313	8	0.6208	0.4784	0.1172	42	1
arm	028084_26	410	226	224	143.6268	1	0.0625	8	0.9624	0.0968	2.6798	7	1
arm	028084_26	940	431	431	273.4776	0	0.0093	8	0.9969	0.0640	2.4776	1	0
arm	028084_26	1090	75	75	46.8782	0	0.0000	8	1.1784	0.1124	2.3450	0	0
arm	028084_26	1150	348	348	226.9606	0	0.0000	9	1.0662	0.0693	2.8328	0	0
arm	028084_26	1180	54	50	37.2790	0	0.8400	7	0.0415	1.5292	0.6880	45	1
arm	028084_27	260	199	195	126.9141	0	0.4872	8	0.2313	0.7182	0.9877	70	6
arm	028084_27	330	142	129	90.5011	1	0.0775	8	1.0438	0.2481	1.4505	11	1
arm	028084_27	460	88	77	58.7456	0	0.0909	8	0.6766	0.8427	1.2212	17	1
arm	028084_27	570	193	190	125.7001	0	0.2789	8	0.2827	0.7222	0.4940	43	3
arm	028084_27	930	341	341	218.2329	0	0.0000	7	0.9796	0.2792	0.9366	0	0
arm	028084_27	1040	525	524	332.9016	0	0.0172	8	0.6850	0.6018	0.0973	9	1
arm	028084_27	1070	159	159	103.2596	0	0.0000	7	1.1253	0.1055	2.3663	0	0
arm	028084_27	1110	53	49	59.8233	0	0.9184	5	0.1010	0.5330	nan	43	3
arm	028084_28	1060	169	152	107.6007	0	0.0526	8	0.7257	0.2441	0.6246	24	1
arm	028084_28	1100	493	493	314.7982	0	0.0000	8	1.1494	0.0539	2.6686	0	0
arm	028084_28	1310	916	908	596.0351	1	0.0044	8	1.1743	0.0965	0.5939	3	0
arm	028084_29	380	52	52	31.1102	0	0.5962	7	0.2272	0.6563	3.1829	29	3
arm	028084_29	440	319	319	211.0991	0	0.1975	8	0.5102	0.5239	0.2640	25	3
arm	028084_29	1011	87	87	55.7457	0	0.0460	8	0.7860	0.3016	0.6271	3	1
arm	028084_29	1150	157	157	99.6440	0	0.1210	8	0.6952	0.9943	0.1726	16	3
arm	028084_3	220	311	235	198.2563	1	0.4511	8	0.2970	0.4116	2.6752	146	7
arm	028084_3	230	66	59	42.5484	1	0.0000	7	1.1413	0.1575	1.0682	0	0
arm	028084_3	270	286	285	180.9911	0	0.0877	8	1.0185	0.2408	1.0951	16	1
arm	028084_3	490	47	45	71.1139	0	0.2667	3	0.2837	0.7700	nan	10	2
arm	028084_3	720	375	375	237.8386	0	0.0053	8	1.0218	0.3888	0.5181	2	0
arm	028084_3	900	618	606	396.9251	1	0.0017	7	1.1230	0.1326	0.4677	0	0
arm	028084_3	910	90	90	58.4490	0	0.2889	8	0.3693	0.9376	3.3625	22	1
arm	028084_30	330	114	114	70.7384	0	0.1842	8	0.5118	0.3981	0.4188	10	0
arm	028084_30	340	243	243	153.3354	0	0.0165	8	0.7433	0.2561	0.4099	0	0
arm	028084_30	370	656	656	416.4361	0	0.0061	7	1.0609	0.0514	1.9379	3	1
arm	028084_30	1070	19	9	46.5645	0	1.0000	1	nan	nan	nan	17	1
arm	028084_4	410	355	355	226.2408	0	0.0000	8	1.1814	0.0538	1.3506	0	0
arm	028084_4	530	285	236	180.7313	0	0.5212	6	0.1555	0.7605	1.0127	160	4
arm	028084_4	1140	469	466	297.5924	0	0.1223	8	0.8944	0.4829	0.3286	36	5
arm	028084_4	1190	429	407	272.3586	1	0.0098	8	1.1162	0.1036	1.7898	6	1
arm	028084_6	500	15	15	61.6000	0	0.6000	1	nan	nan	nan	0	0
arm	028084_6	970	367	343	233.5565	1	0.0000	8	1.0868	0.0530	1.4724	1	0
arm	028084_6	1150	282	282	180.2374	0	0.0177	7	0.8635	0.1247	0.1649	3	0
arm	028084_6	1170	131	131	80.4364	0	0.0611	8	1.0835	0.1218	2.6114	6	1
arm	028084_7	210	12	8	7.4320	0	1.0000	0	nan	nan	nan	10	1
arm	028084_7	360	212	206	131.4461	0	0.6019	8	0.2786	0.7264	2.7559	101	11
arm	028084_7	450	460	460	292.9816	0	0.0000	8	1.1239	0.0462	2.2387	0	0
arm	028084_7	560	608	608	382.9461	0	0.0033	7	1.0694	0.0445	2.1576	2	0
arm	028084_7	610	184	179	115.7383	0	0.0615	8	1.1254	0.1066	2.2045	13	2
arm	028084_7	1090	46	24	29.3418	0	0.9167	2	0.0881	0.6079	2.7508	41	1
arm	028084_7	1240	721	699	459.7596	1	0.0057	8	1.1573	0.0372	1.9257	2	0
arm	028084_8	360	784	783	491.1330	0	0.5262	8	0.1919	0.3450	1.9531	343	22
arm	028084_8	390	15	14	89.6074	0	0.8571	0	nan	nan	nan	7	1
arm	028084_8	460	179	141	126.5347	1	0.0000	8	1.0558	0.0474	2.1231	2	0
arm	028084_8	1100	107	107	67.4994	0	0.0187	8	1.3640	0.1435	0.4704	1	0
arm	028084_8	1200	510	505	342.9252	0	0.0356	5	0.6164	0.9931	0.3479	20	3
arm	028084_9	270	52	48	34.0680	1	0.3542	6	0.3410	0.5213	1.3981	8	1
arm	028084_9	370	44	36	155.0495	0	0.6944	1	nan	nan	nan	20	2
arm	028084_9	500	526	526	356.5448	0	0.5095	8	0.2787	0.3487	1.3887	215	9
arm	028084_9	520	129	129	80.2462	0	0.0078	7	0.8751	0.1328	0.9672	0	0
arm	029107_0	490	48	38	114.2909	0	0.4737	4	0.3865	0.6147	2.7977	24	2
arm	029107_0	500	276	276	173.7224	0	0.0290	7	1.0421	0.3158	0.1362	6	2
arm	029107_0	560	28	28	52.5212	0	0.6786	3	0.2365	0.6538	0.3599	11	3
arm	029107_0	590	70	70	44.2880	0	0.0000	8	1.0322	0.0641	1.4472	0	0
arm	029107_0	1030	18	12	10.8242	0	0.6667	1	nan	nan	nan	12	1
arm	029107_0	1270	73	58	44.1713	1	0.0000	7	0.9334	0.1620	1.5345	0	0
arm	029107_1	320	220	218	133.8636	1	0.5138	8	0.4223	0.5693	3.7165	91	8
arm	029107_1	420	45	45	132.0252	0	0.5111	2	0.5247	1.0005	nan	10	3
arm	029107_1	820	265	265	172.6876	0	0.0038	8	0.8188	0.5493	0.6015	1	0
arm	029107_1	850	212	186	132.8966	1	0.0215	8	0.9754	0.2342	0.9357	2	0
arm	029107_10	370	280	280	172.5186	0	0.3786	8	0.2962	0.8417	1.1711	66	9
arm	029107_10	440	556	555	355.0707	0	0.0270	7	0.8843	0.2642	0.2039	9	0
arm	029107_10	500	182	182	115.5454	0	0.5659	8	0.4870	0.3610	0.4000	82	11
arm	029107_10	800	63	63	38.6878	0	0.1111	6	0.4332	0.4046	0.7816	3	0
arm	029107_11	180	84	82	52.8744	1	0.0488	7	1.3234	0.4756	2.9645	1	0
arm	029107_11	220	123	114	75.9248	0	0.2982	8	0.5043	0.7196	0.6647	36	4
arm	029107_11	330	280	277	180.5535	1	0.0325	8	1.0542	0.1345	1.8051	3	1
arm	029107_11	740	36	27	21.6688	1	0.0370	4	1.0101	0.1301	nan	0	0
arm	029107_11	860	711	711	456.6745	0	0.0070	7	1.2292	0.1053	0.2043	1	0
arm	029107_11	900	426	426	269.2585	0	0.0047	8	1.1016	0.1572	1.2359	1	0
arm	029107_12	210	291	291	183.6696	0	0.2543	8	0.1758	0.8975	0.3987	60	7
arm	029107_12	330	104	88	68.9384	1	0.3068	7	0.3814	0.5701	2.5080	33	4
arm	029107_12	480	118	115	74.5342	0	0.5652	8	0.3062	0.5394	0.5324	45	6
arm	029107_12	950	227	227	143.1756	0	0.0044	8	1.1085	0.0650	2.9147	0	0
arm	029107_12	1080	748	748	482.4429	0	0.0000	7	1.1025	0.0518	2.7718	0	0
arm	029107_12	1290	637	637	416.5394	0	0.0063	8	1.1191	0.0790	2.8232	3	1
arm	029107_13	520	175	175	109.6314	0	0.0000	8	0.8271	0.4444	0.9093	0	0
arm	029107_13	970	367	367	232.5813	0	0.0000	8	0.8758	0.1809	1.0538	0	0
arm	029107_13	1110	56	56	35.9925	0	0.0357	6	1.3401	0.2972	0.7418	2	0
arm	029107_13	1140	160	160	102.7004	0	0.0000	8	0.9923	0.0989	1.7689	0	0
arm	029107_14	450	208	204	126.9718	0	0.5441	7	0.1317	1.1109	0.7655	102	5
arm	029107_14	890	160	160	102.4030	0	0.0000	8	1.0286	0.2937	0.6957	0	0
arm	029107_15	170	318	317	201.0310	0	0.3312	8	0.2366	1.2063	1.1057	87	9
arm	029107_15	400	202	202	127.4827	0	0.5297	8	0.4133	0.4793	0.5750	63	10
arm	029107_15	570	77	77	47.8072	0	0.4935	9	0.2943	0.2502	1.4424	19	1
arm	029107_15	1180	258	258	166.3525	0	0.0116	8	1.0546	0.0500	2.6921	1	0
arm	029107_15	1420	174	163	110.0445	1	0.0123	8	1.1425	0.0614	1.9133	4	1
arm	029107_16	790	67	67	42.5385	0	0.0746	8	0.6543	0.3253	1.0672	4	1
arm	029107_16	1060	552	543	355.9430	1	0.0331	7	1.0968	0.0721	1.5733	18	2
arm	029107_16	1080	352	352	225.2393	0	0.0483	8	0.4084	1.0121	0.9097	13	2
arm	029107_18	240	79	79	52.1074	0	0.3797	8	0.3376	0.4839	3.1585	19	3
arm	029107_18	310	399	395	249.3380	0	0.2278	8	0.4730	0.9960	nan	76	11
arm	029107_18	340	157	156	97.5175	0	0.1474	8	0.4850	0.5509	0.1808	15	3
arm	029107_18	440	772	762	491.5349	0	0.1063	6	0.3453	0.4935	3.8900	48	3
arm	029107_18	541	34	17	45.2612	0	0.8824	2	0.1377	0.4880	nan	29	2
arm	029107_18	590	255	254	157.1769	0	0.0866	8	0.4969	1.0774	0.1514	20	2
arm	029107_18	790	487	475	302.0948	0	0.6926	8	0.2020	0.6425	0.5798	254	18
arm	029107_18	1300	467	467	296.0617	0	0.0000	8	1.1227	0.0450	2.4007	0	0
arm	029107_18	1460	413	393	264.0330	1	0.0000	7	1.0313	0.0467	1.7140	1	0
arm	029107_19	300	367	358	235.4541	1	0.0559	6	0.5603	0.9515	2.2781	17	1
arm	029107_19	950	980	980	630.5720	0	0.0133	8	1.0021	0.2867	2.0975	3	0
arm	029107_19	1060	406	375	267.9273	1	0.0293	7	1.0639	0.1422	1.3158	15	3
arm	029107_19	1110	178	177	120.7661	0	0.0226	5	0.9098	0.5044	0.3083	4	1
arm	029107_19	1200	238	238	151.3724	0	0.0126	8	0.9249	0.5134	0.7677	3	1
arm	029107_2	640	620	610	388.1316	0	0.5443	8	0.3789	0.5365	0.8283	242	32
arm	029107_2	1170	10	5	49.6537	0	1.0000	1	nan	nan	nan	9	1
arm	029107_20	170	23	23	12.8929	0	0.4783	4	0.1936	0.6089	nan	10	1
arm	029107_20	480	87	86	231.8155	0	0.6512	2	0.1907	0.4587	1.0264	37	4
arm	029107_20	570	167	166	104.5984	1	0.0000	7	1.1098	0.1114	1.7420	0	0
arm	029107_20	1080	203	202	129.9268	1	0.0297	8	0.6069	0.6574	1.1940	0	0
arm	029107_20	1390	442	442	279.5786	0	0.0023	7	1.0539	0.0618	0.4109	1	0
arm	029107_20	1480	216	216	140.2086	0	0.0000	8	1.0180	0.0318	2.0987	0	0
arm	029107_20	1510	887	885	571.1254	1	0.1028	8	0.8019	0.4201	2.2065	45	5
arm	029107_21	410	168	168	104.9472	0	0.0714	8	1.0041	0.3519	0.6392	6	0
arm	029107_21	430	659	655	427.5263	0	0.0626	6	0.9041	0.5513	0.3357	21	2
arm	029107_21	470	36	36	22.7128	0	0.0000	6	0.8576	0.2686	3.6844	0	0
arm	029107_21	510	114	90	249.1307	0	0.8333	3	0.1141	0.1068	nan	75	9
arm	029107_21	530	64	64	40.8220	0	0.0469	7	0.8799	0.3174	0.3326	2	0
arm	029107_21	640	89	89	53.3378	0	0.1685	8	0.5469	0.6657	0.4572	12	1
arm	029107_21	650	426	426	270.0880	0	0.0164	8	0.9238	0.2777	3.6508	3	0
arm	029107_21	710	302	277	198.9618	1	0.0108	8	1.1194	0.0735	1.3990	9	2
arm	029107_22	400	302	289	188.5577	1	0.0000	8	1.1235	0.1076	2.1116	1	0
arm	029107_22	460	91	91	55.3203	0	0.0110	8	1.1578	0.0772	2.7999	0	0
arm	029107_22	1080	113	89	71.6672	1	0.0112	8	0.9317	0.1069	3.0950	5	1
arm	029107_22	1230	410	410	265.3577	0	0.0000	8	1.0928	0.0659	3.0590	0	0
arm	029107_23	350	162	162	103.2556	0	0.3148	8	0.3338	0.7982	0.6797	38	5
arm	029107_23	410	146	146	89.3540	0	0.0137	8	1.1596	0.0474	2.6977	1	0
arm	029107_23	550	66	55	40.1978	1	0.0727	7	0.9501	0.2182	1.6617	3	1
arm	029107_23	1150	58	58	36.8358	0	0.0345	7	1.0062	0.0542	2.3093	1	0
arm	029107_23	1160	171	171	105.9479	0	0.0351	8	0.8037	0.2131	0.5311	5	1
arm	029107_23	1280	99	80	61.7716	1	0.0375	8	1.2588	0.0647	1.5253	3	0
arm	029107_24	210	205	204	131.9181	0	0.6127	7	0.2401	0.4797	0.7073	86	8
arm	029107_24	330	222	222	140.6596	0	0.0000	8	1.1433	0.0519	2.6852	0	0
arm	029107_24	470	66	32	42.6149	1	0.0000	5	1.1617	0.0967	nan	0	0
arm	029107_25	270	90	59	57.2640	0	0.9153	3	0.2365	0.3840	nan	70	3
arm	029107_25	930	38	31	24.4288	0	0.6129	4	0.1619	0.8040	1.6386	24	1
arm	029107_25	1090	154	154	98.6500	0	0.0000	8	1.0092	0.2085	2.4701	0	0
arm	029107_25	1100	258	229	163.6393	1	0.0000	8	1.0331	0.0773	1.3457	8	1
arm	029107_26	270	230	229	143.8020	0	0.4105	8	0.4846	0.6349	0.2492	66	8
arm	029107_26	570	235	230	147.5609	0	0.4739	8	0.3440	0.7469	0.0629	84	8
arm	029107_26	890	98	98	62.6542	0	0.0000	8	0.7658	0.2687	0.6189	0	0
arm	029107_26	1110	369	369	232.3429	0	0.0000	8	1.2040	0.0914	2.5580	0	0
arm	029107_27	380	276	276	175.3361	0	0.0000	8	0.8235	0.1101	1.3297	0	0
arm	029107_27	390	76	76	48.6302	0	0.3026	8	0.6240	0.5775	4.5676	16	2
arm	029107_27	990	90	90	55.8971	0	0.0000	7	1.4216	0.1207	1.9220	0	0
arm	029107_28	300	29	26	18.1160	1	0.0000	4	1.7235	0.0501	nan	0	0
arm	029107_28	540	90	90	55.1044	0	0.7889	8	0.1863	0.4768	3.4063	60	4
arm	029107_28	1090	863	825	558.3975	1	0.0061	8	1.0629	0.0697	0.9151	0	0
arm	029107_29	680	119	119	119.0447	0	0.0084	4	0.6545	0.3410	nan	0	0
arm	029107_29	1190	89	89	54.8607	0	0.0337	9	1.2707	0.2922	3.9529	0	0
arm	029107_3	230	163	163	104.2118	0	0.0368	8	0.7007	0.4118	1.2475	4	0
arm	029107_3	860	258	258	164.9736	0	0.1357	8	0.7140	0.3372	1.2111	20	3
arm	029107_3	920	128	110	80.8014	1	0.0000	8	1.1272	0.0592	1.4925	0	0
arm	029107_3	990	144	143	89.3049	1	0.0490	8	1.0403	0.2772	0.6780	6	1
arm	029107_3	1070	469	465	298.4978	0	0.0129	8	1.1434	0.0830	1.2347	9	1
arm	029107_3	1110	502	494	321.1668	1	0.0526	8	1.0858	0.0989	2.0744	26	3
arm	029107_4	580	316	316	195.3788	0	0.0000	8	1.0193	0.0407	2.9894	0	0
arm	029107_4	690	115	112	75.5110	1	0.0000	8	1.2073	0.1627	0.7831	0	0
arm	029107_4	720	88	88	55.9651	0	0.0455	8	1.5103	0.2826	2.3540	4	1
arm	029107_4	1230	336	336	211.3535	0	0.0149	8	1.0358	0.0987	2.6840	0	0
arm	029107_5	280	67	66	40.5518	0	0.3333	7	0.3639	0.3830	0.7169	14	1
arm	029107_5	340	161	157	103.5576	0	0.3248	8	0.2777	0.5046	1.1390	43	4
arm	029107_5	370	585	584	376.5047	0	0.0154	7	0.8640	0.2286	0.6006	6	0
arm	029107_5	390	57	54	34.8717	0	0.7593	6	0.1813	0.7122	0.5479	35	3
arm	029107_5	420	112	96	160.9388	0	0.6354	4	0.2966	0.4378	1.5814	45	4
arm	029107_5	510	758	737	484.1640	0	0.1682	7	0.4460	1.0955	0.5365	112	9
arm	029107_5	930	71	40	44.4543	1	0.4250	6	0.1960	1.0285	17.5712	16	2
arm	029107_5	960	113	113	72.2457	0	0.0265	8	0.7242	0.3315	1.0841	2	0
arm	029107_5	1070	10	10	28.5933	0	0.6000	1	nan	nan	0.4714	2	0
arm	029107_5	1190	68	68	42.0835	0	0.1029	8	0.5924	0.7471	1.1480	7	1
arm	029107_6	530	55	40	34.3772	1	0.1000	6	0.6694	0.2896	0.7291	1	0
arm	029107_6	1220	116	116	73.6021	0	0.0172	8	1.0490	0.1185	1.7405	1	0
arm	029107_7	320	455	455	312.1866	0	0.0659	8	1.0723	0.0595	2.6511	17	2
arm	029107_7	400	161	146	101.0226	0	0.4178	8	0.2625	0.6377	3.6186	62	2
arm	029107_7	450	83	83	50.9669	0	0.2289	8	0.3767	0.8951	0.1566	17	1
arm	029107_7	470	533	533	347.6863	0	0.0131	8	0.9419	0.1323	1.5253	3	0
arm	029107_7	850	296	296	195.5023	0	0.0068	8	0.9962	0.3589	0.9221	2	0
arm	029107_8	390	34	34	19.6942	0	0.5294	5	0.3392	0.7284	nan	14	2
arm	029107_8	1360	1031	1031	665.9021	0	0.0175	8	0.6447	0.2903	1.2975	9	0
arm	029107_9	610	869	864	561.6059	0	0.1667	8	0.1614	0.9375	0.0521	108	12
arm	029107_9	630	105	105	67.5967	0	0.7905	8	0.2081	0.5387	1.7432	65	2
arm	029107_9	1090	367	366	234.5398	1	0.0082	8	1.1349	0.2326	1.6072	0	0
arm	029107_9	1150	356	356	238.6163	0	0.0309	7	0.6497	0.8409	nan	6	1
